"Time [ms]","CPU usage [%]","GC activity [%]","Size [B]","Used [B]","Total loaded","Shared loaded","Live","Daemon"
"21:33:33.888, 30 de jun. de 2023","45,1","0,0","597.688.320","317.339.112","4.129","0","717","714"
"21:33:34.888, 30 de jun. de 2023","48,1","0,0","597.688.320","337.618.152","4.129","0","717","714"
"21:33:35.888, 30 de jun. de 2023","45,2","0,0","597.688.320","357.982.096","4.129","0","717","714"
"21:33:36.888, 30 de jun. de 2023","48,7","0,0","494.927.872","278.440.512","4.129","0","717","714"
"21:33:37.889, 30 de jun. de 2023","3,3","0,0","494.927.872","283.481.736","4.129","0","717","714"
"21:33:38.889, 30 de jun. de 2023","0,2","0,0","494.927.872","285.533.752","4.129","0","717","714"
"21:33:39.889, 30 de jun. de 2023","0,3","0,0","494.927.872","288.041.864","4.129","0","717","714"
"21:33:40.889, 30 de jun. de 2023","0,2","0,0","494.927.872","290.138.936","4.129","0","717","714"
"21:33:41.890, 30 de jun. de 2023","0,4","0,0","494.927.872","292.168.376","4.129","0","717","714"
"21:33:42.890, 30 de jun. de 2023","0,2","0,0","494.927.872","294.677.488","4.129","0","717","714"
"21:33:43.890, 30 de jun. de 2023","0,2","0,0","494.927.872","296.684.416","4.129","0","717","714"
"21:33:44.890, 30 de jun. de 2023","0,2","0,0","494.927.872","299.192.576","4.129","0","717","714"
"21:33:45.891, 30 de jun. de 2023","0,2","0,0","494.927.872","301.268.640","4.129","0","717","714"
"21:33:46.891, 30 de jun. de 2023","0,3","0,0","494.927.872","303.320.648","4.129","0","717","714"
"21:33:47.891, 30 de jun. de 2023","0,2","0,0","494.927.872","305.829.232","4.129","0","717","714"
"21:33:48.891, 30 de jun. de 2023","0,2","0,0","494.927.872","307.926.280","4.129","0","717","714"
"21:33:49.892, 30 de jun. de 2023","0,2","0,0","494.927.872","309.978.280","4.129","0","717","714"
"21:33:50.892, 30 de jun. de 2023","0,3","0,0","494.927.872","312.486.400","4.129","0","717","714"
"21:33:51.892, 30 de jun. de 2023","0,2","0,0","494.927.872","314.583.472","4.129","0","717","714"
"21:33:52.892, 30 de jun. de 2023","0,2","0,0","494.927.872","316.590.464","4.129","0","717","714"
"21:33:53.893, 30 de jun. de 2023","0,2","0,0","494.927.872","319.104.168","4.129","0","717","714"
"21:33:54.893, 30 de jun. de 2023","0,2","0,0","494.927.872","321.122.344","4.129","0","717","714"
"21:33:55.893, 30 de jun. de 2023","0,3","0,0","494.927.872","323.658.080","4.129","0","717","714"
"21:33:56.893, 30 de jun. de 2023","0,2","0,0","494.927.872","325.710.056","4.129","0","717","714"
"21:33:57.894, 30 de jun. de 2023","0,2","0,0","494.927.872","327.717.064","4.129","0","717","714"
"21:33:58.894, 30 de jun. de 2023","0,2","0,0","494.927.872","330.227.728","4.129","0","717","714"
"21:33:59.894, 30 de jun. de 2023","0,3","0,0","494.927.872","332.234.728","4.129","0","717","714"
"21:34:00.894, 30 de jun. de 2023","0,2","0,0","494.927.872","334.743.816","4.129","0","717","714"
"21:34:01.895, 30 de jun. de 2023","0,2","0,0","494.927.872","336.840.896","4.129","0","717","714"
"21:34:02.895, 30 de jun. de 2023","0,3","0,0","494.927.872","338.870.352","4.129","0","717","714"
"21:34:03.895, 30 de jun. de 2023","0,2","0,0","494.927.872","341.379.400","4.129","0","717","714"
"21:34:04.895, 30 de jun. de 2023","0,2","0,0","494.927.872","343.386.328","4.129","0","717","714"
"21:34:05.896, 30 de jun. de 2023","0,3","0,0","494.927.872","345.923.728","4.129","0","717","714"
"21:34:06.896, 30 de jun. de 2023","0,2","0,0","494.927.872","347.975.736","4.129","0","717","714"
"21:34:07.896, 30 de jun. de 2023","0,2","0,0","494.927.872","350.027.824","4.129","0","717","714"
"21:34:08.896, 30 de jun. de 2023","0,8","0,0","494.927.872","352.611.344","4.129","0","717","714"
"21:34:09.896, 30 de jun. de 2023","0,3","0,0","494.927.872","354.618.288","4.129","0","717","714"
"21:34:10.897, 30 de jun. de 2023","1,3","0,0","494.927.872","357.127.368","4.129","0","717","714"
"21:34:11.897, 30 de jun. de 2023","0,5","0,0","494.927.872","359.224.440","4.129","0","717","714"
"21:34:12.897, 30 de jun. de 2023","0,4","0,0","494.927.872","361.276.440","4.129","0","717","714"
"21:34:13.897, 30 de jun. de 2023","0,2","0,0","494.927.872","363.785.576","4.129","0","717","714"
"21:34:14.898, 30 de jun. de 2023","0,2","0,0","494.927.872","365.882.664","4.129","0","717","714"
"21:34:15.898, 30 de jun. de 2023","0,2","0,0","494.927.872","368.010.056","4.129","0","717","714"
"21:34:16.898, 30 de jun. de 2023","0,2","0,0","494.927.872","370.518.072","4.129","0","717","714"
"21:34:17.898, 30 de jun. de 2023","0,3","0,0","494.927.872","372.525.072","4.129","0","717","714"
"21:34:18.899, 30 de jun. de 2023","0,6","0,0","589.824.000","278.333.112","4.129","0","717","714"
"21:34:19.899, 30 de jun. de 2023","0,3","0,0","589.824.000","280.299.904","4.129","0","717","714"
"21:34:20.899, 30 de jun. de 2023","0,2","0,0","589.824.000","282.231.624","4.129","0","717","714"
"21:34:21.899, 30 de jun. de 2023","0,2","0,0","589.824.000","285.128.440","4.129","0","717","714"
"21:34:22.900, 30 de jun. de 2023","0,3","0,0","589.824.000","287.105.224","4.129","0","717","714"
"21:34:23.900, 30 de jun. de 2023","0,2","0,0","589.824.000","289.036.960","4.129","0","717","714"
"21:34:24.900, 30 de jun. de 2023","0,3","0,0","589.824.000","290.968.680","4.129","0","717","714"
"21:34:25.900, 30 de jun. de 2023","0,2","0,0","589.824.000","293.979.000","4.129","0","717","714"
"21:34:26.901, 30 de jun. de 2023","0,2","0,0","589.824.000","295.921.952","4.129","0","717","714"
"21:34:27.901, 30 de jun. de 2023","0,3","0,0","589.824.000","297.853.728","4.129","0","717","714"
"21:34:28.901, 30 de jun. de 2023","0,2","0,0","589.824.000","300.800.016","4.129","0","717","714"
"21:34:29.901, 30 de jun. de 2023","0,2","0,0","589.824.000","302.731.728","4.129","0","717","714"
"21:34:30.902, 30 de jun. de 2023","0,3","0,0","589.824.000","304.663.504","4.129","0","717","714"
"21:34:31.902, 30 de jun. de 2023","0,2","0,0","589.824.000","307.560.328","4.129","0","717","714"
"21:34:32.902, 30 de jun. de 2023","0,2","0,0","589.824.000","309.537.088","4.129","0","717","714"
"21:34:33.902, 30 de jun. de 2023","0,3","0,0","589.824.000","311.468.864","4.129","0","717","714"
"21:34:34.903, 30 de jun. de 2023","0,2","0,0","589.824.000","313.400.640","4.129","0","717","714"
"21:34:35.903, 30 de jun. de 2023","0,3","0,0","589.824.000","316.329.320","4.129","0","717","714"
"21:34:36.903, 30 de jun. de 2023","0,3","0,0","589.824.000","318.325.568","4.129","0","697","694"
"21:34:37.903, 30 de jun. de 2023","1,2","0,0","589.824.000","320.137.000","4.129","0","28","25"
"21:34:38.903, 30 de jun. de 2023","0,1","0,0","589.824.000","321.104.176","4.129","0","28","25"
"21:34:39.904, 30 de jun. de 2023","0,0","0,0","589.824.000","321.106.832","4.129","0","28","25"
"21:34:40.904, 30 de jun. de 2023","0,1","0,0","589.824.000","321.109.488","4.129","0","28","25"
"21:34:41.904, 30 de jun. de 2023","0,0","0,0","589.824.000","322.077.680","4.129","0","28","25"
"21:34:42.904, 30 de jun. de 2023","0,1","0,0","589.824.000","322.080.336","4.129","0","28","25"
"21:34:43.905, 30 de jun. de 2023","0,0","0,0","589.824.000","322.082.992","4.129","0","28","25"
"21:34:44.905, 30 de jun. de 2023","0,2","0,0","589.824.000","322.085.648","4.129","0","28","25"
"21:34:45.905, 30 de jun. de 2023","0,2","0,0","589.824.000","323.126.792","4.129","0","28","25"
"21:34:46.905, 30 de jun. de 2023","0,3","0,0","589.824.000","323.129.448","4.129","0","28","25"
"21:34:47.905, 30 de jun. de 2023","43,2","0,1","536.346.624","342.596.016","4.129","0","734","731"
"21:34:48.905, 30 de jun. de 2023","47,2","0,0","536.346.624","362.705.352","4.129","0","734","731"
"21:34:49.906, 30 de jun. de 2023","46,5","0,0","536.346.624","383.600.776","4.129","0","734","731"
"21:34:50.906, 30 de jun. de 2023","47,2","0,0","536.346.624","403.633.840","4.129","0","734","731"
"21:34:51.906, 30 de jun. de 2023","47,8","0,1","581.435.392","333.739.352","4.129","0","734","731"
"21:34:52.906, 30 de jun. de 2023","47,0","0,0","581.435.392","354.282.208","4.129","0","734","731"
"21:34:53.906, 30 de jun. de 2023","46,3","0,0","581.435.392","374.437.072","4.129","0","734","731"
"21:34:54.906, 30 de jun. de 2023","48,0","0,0","581.435.392","394.723.448","4.129","0","734","731"
"21:34:55.906, 30 de jun. de 2023","46,6","0,0","581.435.392","414.904.800","4.129","0","734","731"
"21:34:56.906, 30 de jun. de 2023","48,0","0,0","488.636.416","341.939.696","4.129","0","734","731"
"21:34:57.907, 30 de jun. de 2023","11,4","0,0","488.636.416","349.228.328","4.129","0","734","731"
"21:34:58.907, 30 de jun. de 2023","0,2","0,0","488.636.416","351.672.144","4.129","0","734","731"
"21:34:59.907, 30 de jun. de 2023","0,2","0,0","488.636.416","354.024.808","4.129","0","734","731"
"21:35:00.907, 30 de jun. de 2023","0,2","0,0","488.636.416","356.377.536","4.129","0","734","731"
"21:35:01.908, 30 de jun. de 2023","0,3","0,0","488.636.416","358.305.264","4.129","0","734","731"
"21:35:02.908, 30 de jun. de 2023","0,2","0,0","488.636.416","360.754.056","4.129","0","734","731"
"21:35:03.908, 30 de jun. de 2023","0,2","0,0","488.636.416","363.107.224","4.129","0","734","731"
"21:35:04.908, 30 de jun. de 2023","0,3","0,0","488.636.416","365.459.968","4.129","0","734","731"
"21:35:05.909, 30 de jun. de 2023","0,2","0,0","488.636.416","367.414.544","4.129","0","734","731"
"21:35:06.909, 30 de jun. de 2023","0,3","0,0","488.636.416","369.860.096","4.129","0","734","731"
"21:35:07.909, 30 de jun. de 2023","0,2","0,0","488.636.416","372.213.840","4.129","0","734","731"
"21:35:08.909, 30 de jun. de 2023","0,2","0,0","488.636.416","374.570.368","4.129","0","734","731"
"21:35:09.910, 30 de jun. de 2023","0,2","0,0","488.636.416","376.475.568","4.129","0","734","731"
"21:35:10.910, 30 de jun. de 2023","0,3","0,0","488.636.416","378.918.392","4.129","0","734","731"
"21:35:11.910, 30 de jun. de 2023","0,3","0,0","488.636.416","381.271.104","4.129","0","734","731"
"21:35:12.910, 30 de jun. de 2023","0,2","0,0","488.636.416","383.627.136","4.129","0","734","731"
"21:35:13.911, 30 de jun. de 2023","0,2","0,0","488.636.416","385.509.816","4.129","0","734","731"
"21:35:14.911, 30 de jun. de 2023","0,2","0,0","488.636.416","387.874.776","4.129","0","734","731"
"21:35:15.911, 30 de jun. de 2023","0,3","0,0","488.636.416","390.318.296","4.129","0","734","731"
"21:35:16.911, 30 de jun. de 2023","0,2","0,0","488.636.416","392.671.032","4.129","0","734","731"
"21:35:17.912, 30 de jun. de 2023","0,3","0,0","488.636.416","395.029.848","4.129","0","734","731"
"21:35:18.912, 30 de jun. de 2023","0,3","0,0","488.636.416","396.957.584","4.129","0","734","731"
"21:35:19.912, 30 de jun. de 2023","0,2","0,0","488.636.416","399.400.416","4.129","0","734","731"
"21:35:20.912, 30 de jun. de 2023","0,2","0,0","488.636.416","401.753.144","4.129","0","734","731"
"21:35:21.912, 30 de jun. de 2023","0,3","0,0","488.636.416","404.112.440","4.129","0","734","731"
"21:35:22.913, 30 de jun. de 2023","0,2","0,0","488.636.416","406.040.200","4.129","0","734","731"
"21:35:23.913, 30 de jun. de 2023","0,2","0,0","488.636.416","408.488.992","4.129","0","734","731"
"21:35:24.913, 30 de jun. de 2023","0,3","0,0","488.636.416","410.842.712","4.129","0","734","731"
"21:35:25.913, 30 de jun. de 2023","0,1","0,0","488.636.416","413.222.160","4.129","0","734","731"
"21:35:26.914, 30 de jun. de 2023","0,4","0,0","488.636.416","415.149.848","4.129","0","734","731"
"21:35:27.914, 30 de jun. de 2023","0,5","0,0","573.046.784","325.848.192","4.129","0","734","731"
"21:35:28.914, 30 de jun. de 2023","0,3","0,0","573.046.784","328.312.712","4.129","0","734","731"
"21:35:29.914, 30 de jun. de 2023","0,3","0,0","573.046.784","330.666.472","4.129","0","734","731"
"21:35:30.915, 30 de jun. de 2023","0,2","0,0","573.046.784","333.021.256","4.129","0","734","731"
"21:35:31.915, 30 de jun. de 2023","0,3","0,0","573.046.784","335.375.040","4.129","0","734","731"
"21:35:32.915, 30 de jun. de 2023","0,2","0,0","573.046.784","336.945.120","4.129","0","734","731"
"21:35:33.915, 30 de jun. de 2023","0,3","0,0","573.046.784","339.299.384","4.129","0","734","731"
"21:35:34.916, 30 de jun. de 2023","0,2","0,0","573.046.784","341.653.248","4.129","0","734","731"
"21:35:35.916, 30 de jun. de 2023","0,3","0,0","573.046.784","344.031.040","4.129","0","734","731"
"21:35:36.916, 30 de jun. de 2023","0,2","0,0","573.046.784","346.387.528","4.129","0","734","731"
"21:35:37.916, 30 de jun. de 2023","0,2","0,0","573.046.784","348.831.448","4.129","0","734","731"
"21:35:38.917, 30 de jun. de 2023","0,2","0,0","573.046.784","351.185.256","4.129","0","734","731"
"21:35:39.917, 30 de jun. de 2023","0,3","0,0","573.046.784","353.540.048","4.129","0","734","731"
"21:35:40.917, 30 de jun. de 2023","0,2","0,0","573.046.784","355.110.128","4.129","0","734","731"
"21:35:41.917, 30 de jun. de 2023","0,2","0,0","573.046.784","357.464.920","4.129","0","734","731"
"21:35:42.917, 30 de jun. de 2023","0,2","0,0","573.046.784","359.818.760","4.129","0","734","731"
"21:35:43.918, 30 de jun. de 2023","0,3","0,0","573.046.784","362.172.568","4.129","0","734","731"
"21:35:44.918, 30 de jun. de 2023","0,2","0,0","573.046.784","364.529.024","4.129","0","734","731"
"21:35:45.918, 30 de jun. de 2023","0,3","0,0","573.046.784","366.999.504","4.129","0","734","731"
"21:35:46.918, 30 de jun. de 2023","0,2","0,0","573.046.784","369.353.280","4.129","0","734","731"
"21:35:47.919, 30 de jun. de 2023","0,2","0,0","573.046.784","371.707.056","4.129","0","734","731"
"21:35:48.919, 30 de jun. de 2023","0,6","0,0","573.046.784","373.277.144","4.129","0","734","731"
"21:35:49.919, 30 de jun. de 2023","0,3","0,0","573.046.784","375.633.856","4.129","0","734","731"
"21:35:50.919, 30 de jun. de 2023","0,2","0,0","573.046.784","377.989.016","4.129","0","734","731"
"21:35:51.920, 30 de jun. de 2023","0,2","0,0","573.046.784","380.342.848","4.129","0","734","731"
"21:35:52.920, 30 de jun. de 2023","0,3","0,0","573.046.784","382.696.632","4.129","0","734","731"
"21:35:53.920, 30 de jun. de 2023","0,1","0,0","573.046.784","385.095.456","4.129","0","734","731"
"21:35:54.920, 30 de jun. de 2023","0,3","0,0","573.046.784","387.449.216","4.129","0","734","731"
"21:35:55.920, 30 de jun. de 2023","0,3","0,0","573.046.784","389.827.064","4.129","0","734","731"
"21:35:56.921, 30 de jun. de 2023","0,2","0,0","573.046.784","391.397.136","4.129","0","734","731"
"21:35:57.921, 30 de jun. de 2023","1,0","0,0","573.046.784","394.090.824","4.129","0","28","25"
"21:35:58.921, 30 de jun. de 2023","0,1","0,0","573.046.784","394.093.480","4.129","0","28","25"
"21:35:59.921, 30 de jun. de 2023","0,1","0,0","573.046.784","394.879.848","4.129","0","28","25"
"21:36:00.922, 30 de jun. de 2023","0,1","0,0","573.046.784","394.885.160","4.129","0","28","25"
"21:36:01.922, 30 de jun. de 2023","0,0","0,0","573.046.784","394.890.472","4.129","0","28","25"
"21:36:02.922, 30 de jun. de 2023","0,1","0,0","573.046.784","395.678.224","4.129","0","28","25"
"21:36:03.922, 30 de jun. de 2023","0,0","0,0","573.046.784","395.680.880","4.129","0","28","25"
"21:36:04.923, 30 de jun. de 2023","0,1","0,0","573.046.784","395.683.536","4.129","0","28","25"
"21:36:05.923, 30 de jun. de 2023","0,2","0,0","573.046.784","396.496.512","4.129","0","28","25"
"21:36:06.923, 30 de jun. de 2023","0,0","0,0","573.046.784","396.499.168","4.129","0","28","25"
"21:36:07.923, 30 de jun. de 2023","39,1","0,0","500.170.752","389.993.440","4.129","0","744","741"
"21:36:08.923, 30 de jun. de 2023","47,5","0,0","500.170.752","409.676.008","4.129","0","744","741"
"21:36:09.924, 30 de jun. de 2023","49,4","1,1","454.557.696","183.312.928","4.129","0","785","782"
"21:36:10.924, 30 de jun. de 2023","53,2","0,0","454.557.696","240.359.184","4.129","0","928","925"
"21:36:11.924, 30 de jun. de 2023","46,6","0,0","454.557.696","261.200.648","4.129","0","928","925"
"21:36:12.924, 30 de jun. de 2023","48,0","0,1","529.006.592","228.528.888","4.129","0","928","925"
"21:36:13.924, 30 de jun. de 2023","46,7","0,0","529.006.592","249.134.488","4.129","0","928","925"
"21:36:14.924, 30 de jun. de 2023","46,8","0,0","529.006.592","270.088.144","4.129","0","928","925"
"21:36:15.924, 30 de jun. de 2023","46,6","0,0","529.006.592","290.706.872","4.129","0","928","925"
"21:36:16.924, 30 de jun. de 2023","47,6","0,1","451.936.256","226.165.640","4.129","0","928","925"
"21:36:17.925, 30 de jun. de 2023","19,9","0,0","451.936.256","237.480.496","4.129","0","928","925"
"21:36:18.925, 30 de jun. de 2023","0,3","0,0","451.936.256","240.357.656","4.129","0","928","925"
"21:36:19.925, 30 de jun. de 2023","0,2","0,0","451.936.256","243.280.448","4.129","0","928","925"
"21:36:20.925, 30 de jun. de 2023","0,5","0,0","451.936.256","246.203.744","4.129","0","928","925"
"21:36:21.925, 30 de jun. de 2023","0,3","0,0","451.936.256","249.126.024","4.129","0","928","925"
"21:36:22.926, 30 de jun. de 2023","0,5","0,0","451.936.256","252.049.192","4.129","0","928","925"
"21:36:23.926, 30 de jun. de 2023","0,3","0,0","451.936.256","254.929.032","4.129","0","928","925"
"21:36:24.926, 30 de jun. de 2023","0,3","0,0","451.936.256","257.851.720","4.129","0","928","925"
"21:36:25.926, 30 de jun. de 2023","0,5","0,0","451.936.256","260.799.016","4.129","0","928","925"
"21:36:26.927, 30 de jun. de 2023","0,3","0,0","451.936.256","263.676.104","4.129","0","928","925"
"21:36:27.927, 30 de jun. de 2023","0,3","0,0","451.936.256","266.598.872","4.129","0","928","925"
"21:36:28.927, 30 de jun. de 2023","0,5","0,0","451.936.256","269.538.200","4.129","0","928","925"
"21:36:29.927, 30 de jun. de 2023","0,3","0,0","451.936.256","272.461.400","4.129","0","928","925"
"21:36:30.928, 30 de jun. de 2023","0,3","0,0","451.936.256","275.338.616","4.129","0","928","925"
"21:36:31.928, 30 de jun. de 2023","0,4","0,0","451.936.256","278.260.904","4.129","0","928","925"
"21:36:32.928, 30 de jun. de 2023","0,3","0,0","451.936.256","281.183.136","4.129","0","928","925"
"21:36:33.928, 30 de jun. de 2023","0,5","0,0","451.936.256","284.105.432","4.129","0","928","925"
"21:36:34.929, 30 de jun. de 2023","0,3","0,0","451.936.256","286.982.536","4.129","0","928","925"
"21:36:35.929, 30 de jun. de 2023","0,7","0,0","523.763.712","207.702.136","4.129","0","928","925"
"21:36:36.929, 30 de jun. de 2023","0,3","0,0","523.763.712","210.231.384","4.129","0","928","925"
"21:36:37.929, 30 de jun. de 2023","1,7","0,0","523.763.712","213.529.096","4.129","0","928","925"
"21:36:38.930, 30 de jun. de 2023","2,8","0,0","523.763.712","216.067.816","4.129","0","928","925"
"21:36:39.930, 30 de jun. de 2023","0,3","0,0","523.763.712","219.274.440","4.129","0","928","925"
"21:36:40.930, 30 de jun. de 2023","0,3","0,0","523.763.712","221.858.224","4.129","0","928","925"
"21:36:41.930, 30 de jun. de 2023","0,3","0,0","523.763.712","225.155.400","4.129","0","928","925"
"21:36:42.931, 30 de jun. de 2023","0,3","0,0","523.763.712","227.694.200","4.129","0","928","925"
"21:36:43.931, 30 de jun. de 2023","0,2","0,0","523.763.712","230.900.800","4.129","0","928","925"
"21:36:44.931, 30 de jun. de 2023","0,3","0,0","523.763.712","233.394.488","4.129","0","928","925"
"21:36:45.931, 30 de jun. de 2023","0,3","0,0","523.763.712","236.538.464","4.129","0","928","925"
"21:36:46.932, 30 de jun. de 2023","0,2","0,0","523.763.712","239.657.712","4.129","0","928","925"
"21:36:47.932, 30 de jun. de 2023","0,3","0,0","523.763.712","242.196.432","4.129","0","928","925"
"21:36:48.932, 30 de jun. de 2023","0,3","0,0","523.763.712","245.493.224","4.129","0","928","925"
"21:36:49.932, 30 de jun. de 2023","0,3","0,0","523.763.712","248.077.104","4.129","0","928","925"
"21:36:50.933, 30 de jun. de 2023","0,2","0,0","523.763.712","251.283.616","4.129","0","928","925"
"21:36:51.933, 30 de jun. de 2023","0,3","0,0","523.763.712","253.779.968","4.129","0","928","925"
"21:36:52.933, 30 de jun. de 2023","0,3","0,0","523.763.712","256.897.408","4.129","0","928","925"
"21:36:53.933, 30 de jun. de 2023","0,3","0,0","523.763.712","260.105.016","4.129","0","928","925"
"21:36:54.934, 30 de jun. de 2023","0,2","0,0","523.763.712","262.643.824","4.129","0","928","925"
"21:36:55.934, 30 de jun. de 2023","0,3","0,0","523.763.712","265.874.312","4.129","0","928","925"
"21:36:56.934, 30 de jun. de 2023","0,3","0,0","523.763.712","268.460.784","4.129","0","928","925"
"21:36:57.934, 30 de jun. de 2023","0,3","0,0","523.763.712","271.757.488","4.129","0","928","925"
"21:36:58.935, 30 de jun. de 2023","0,3","0,0","523.763.712","274.296.232","4.129","0","928","925"
"21:36:59.935, 30 de jun. de 2023","0,2","0,0","523.763.712","277.502.832","4.129","0","928","925"
"21:37:00.935, 30 de jun. de 2023","0,3","0,0","523.763.712","280.086.656","4.129","0","928","925"
"21:37:01.935, 30 de jun. de 2023","0,3","0,0","523.763.712","283.383.504","4.129","0","928","925"
"21:37:02.935, 30 de jun. de 2023","0,3","0,0","523.763.712","285.922.304","4.129","0","928","925"
"21:37:03.936, 30 de jun. de 2023","0,5","0,0","450.363.392","209.742.368","4.129","0","928","925"
"21:37:04.936, 30 de jun. de 2023","0,3","0,0","450.363.392","212.641.192","4.129","0","928","925"
"21:37:05.936, 30 de jun. de 2023","0,5","0,0","450.363.392","215.542.704","4.129","0","928","925"
"21:37:06.936, 30 de jun. de 2023","0,3","0,0","450.363.392","218.412.944","4.129","0","928","925"
"21:37:07.937, 30 de jun. de 2023","0,2","0,0","450.363.392","222.239.400","4.129","0","928","925"
"21:37:08.937, 30 de jun. de 2023","0,3","0,0","450.363.392","225.109.568","4.129","0","928","925"
"21:37:09.937, 30 de jun. de 2023","0,3","0,0","450.363.392","227.982.368","4.129","0","928","925"
"21:37:10.937, 30 de jun. de 2023","0,3","0,0","450.363.392","230.852.504","4.129","0","928","925"
"21:37:11.938, 30 de jun. de 2023","0,3","0,0","450.363.392","233.816.440","4.129","0","928","925"
"21:37:12.938, 30 de jun. de 2023","0,2","0,0","450.363.392","236.686.584","4.129","0","928","925"
"21:37:13.938, 30 de jun. de 2023","0,3","0,0","450.363.392","239.647.864","4.129","0","928","925"
"21:37:14.938, 30 de jun. de 2023","0,3","0,0","450.363.392","242.519.016","4.129","0","928","925"
"21:37:15.939, 30 de jun. de 2023","0,3","0,0","450.363.392","245.504.224","4.129","0","928","925"
"21:37:16.939, 30 de jun. de 2023","0,8","0,0","450.363.392","248.374.368","4.129","0","928","925"
"21:37:17.939, 30 de jun. de 2023","1,7","0,0","450.363.392","250.801.184","4.129","0","28","25"
"21:37:18.939, 30 de jun. de 2023","0,0","0,0","450.363.392","250.803.840","4.129","0","28","25"
"21:37:19.940, 30 de jun. de 2023","0,1","0,0","450.363.392","250.806.496","4.129","0","28","25"
"21:37:20.940, 30 de jun. de 2023","0,0","0,0","450.363.392","251.764.968","4.129","0","28","25"
"21:37:21.940, 30 de jun. de 2023","0,1","0,0","450.363.392","251.767.624","4.129","0","28","25"
"21:37:22.940, 30 de jun. de 2023","0,0","0,0","450.363.392","251.770.280","4.129","0","28","25"
"21:37:23.941, 30 de jun. de 2023","0,1","0,0","450.363.392","252.731.432","4.129","0","28","25"
"21:37:24.941, 30 de jun. de 2023","0,1","0,0","450.363.392","252.734.088","4.129","0","28","25"
"21:37:25.941, 30 de jun. de 2023","0,0","0,0","450.363.392","252.763.432","4.129","0","28","25"
"21:37:26.941, 30 de jun. de 2023","0,1","0,0","450.363.392","253.722.920","4.129","0","28","25"
"21:37:27.941, 30 de jun. de 2023","26,8","0,1","521.142.272","266.500.976","4.129","0","702","699"
"21:37:28.941, 30 de jun. de 2023","46,2","0,0","521.142.272","286.625.024","4.129","0","702","699"
"21:37:29.942, 30 de jun. de 2023","47,2","0,0","521.142.272","306.602.976","4.129","0","702","699"
"21:37:30.942, 30 de jun. de 2023","47,1","0,1","466.616.320","265.330.376","4.129","0","702","699"
"21:37:31.942, 30 de jun. de 2023","47,0","0,0","466.616.320","285.741.256","4.129","0","702","699"
"21:37:32.942, 30 de jun. de 2023","46,2","0,0","466.616.320","305.834.080","4.129","0","702","699"
"21:37:33.942, 30 de jun. de 2023","47,1","0,0","466.616.320","325.966.392","4.129","0","702","699"
"21:37:34.942, 30 de jun. de 2023","46,8","0,0","509.607.936","266.804.264","4.129","0","702","699"
"21:37:35.942, 30 de jun. de 2023","47,0","0,0","509.607.936","286.792.616","4.129","0","702","699"
"21:37:36.942, 30 de jun. de 2023","46,1","0,0","509.607.936","306.884.840","4.129","0","702","699"
"21:37:37.943, 30 de jun. de 2023","26,3","0,0","509.607.936","320.127.616","4.129","0","702","699"
"21:37:38.943, 30 de jun. de 2023","0,2","0,0","509.607.936","322.311.720","4.129","0","702","699"
"21:37:39.943, 30 de jun. de 2023","0,3","0,0","509.607.936","324.496.744","4.129","0","702","699"
"21:37:40.944, 30 de jun. de 2023","0,2","0,0","509.607.936","326.681.184","4.129","0","702","699"
"21:37:41.944, 30 de jun. de 2023","0,2","0,0","509.607.936","328.868.096","4.129","0","702","699"
"21:37:42.944, 30 de jun. de 2023","0,6","0,0","445.120.512","254.511.856","4.129","0","702","699"
"21:37:43.944, 30 de jun. de 2023","0,2","0,0","445.120.512","256.902.936","4.129","0","702","699"
"21:37:44.944, 30 de jun. de 2023","0,2","0,0","445.120.512","258.896.032","4.129","0","702","699"
"21:37:45.945, 30 de jun. de 2023","0,4","0,0","445.120.512","261.312.952","4.129","0","702","699"
"21:37:46.945, 30 de jun. de 2023","0,2","0,0","445.120.512","263.396.152","4.129","0","702","699"
"21:37:47.945, 30 de jun. de 2023","0,2","0,0","445.120.512","265.434.328","4.129","0","702","699"
"21:37:48.945, 30 de jun. de 2023","0,2","0,0","445.120.512","267.848.960","4.129","0","702","699"
"21:37:49.946, 30 de jun. de 2023","0,3","0,0","445.120.512","269.842.040","4.129","0","702","699"
"21:37:50.946, 30 de jun. de 2023","0,2","0,0","445.120.512","272.234.528","4.129","0","702","699"
"21:37:51.946, 30 de jun. de 2023","0,3","0,0","445.120.512","274.230.336","4.129","0","702","699"
"21:37:52.946, 30 de jun. de 2023","0,1","0,0","445.120.512","276.621.432","4.129","0","702","699"
"21:37:53.947, 30 de jun. de 2023","0,2","0,0","445.120.512","278.704.728","4.129","0","702","699"
"21:37:54.947, 30 de jun. de 2023","0,2","0,0","445.120.512","280.742.928","4.129","0","702","699"
"21:37:55.947, 30 de jun. de 2023","0,3","0,0","445.120.512","283.180.680","4.129","0","702","699"
"21:37:56.947, 30 de jun. de 2023","0,3","0,0","445.120.512","285.173.776","4.129","0","702","699"
"21:37:57.947, 30 de jun. de 2023","0,2","0,0","445.120.512","287.564.984","4.129","0","702","699"
"21:37:58.948, 30 de jun. de 2023","0,1","0,0","445.120.512","289.653.448","4.129","0","702","699"
"21:37:59.948, 30 de jun. de 2023","0,3","0,0","445.120.512","291.691.584","4.129","0","702","699"
"21:38:00.948, 30 de jun. de 2023","0,2","0,0","445.120.512","294.105.704","4.129","0","702","699"
