"Time [ms]","CPU usage [%]","GC activity [%]","Size [B]","Used [B]","Total loaded","Shared loaded","Live","Daemon"
"21:23:04.290, 30 de jun. de 2023","0,1","0,0","955.777.024","456.417.768","4.207","0","19","16"
"21:23:05.291, 30 de jun. de 2023","0,0","0,0","955.777.024","457.576.368","4.207","0","19","16"
"21:23:06.291, 30 de jun. de 2023","0,1","0,0","955.777.024","457.576.368","4.207","0","19","16"
"21:23:07.291, 30 de jun. de 2023","0,1","0,0","955.777.024","457.576.368","4.207","0","19","16"
"21:23:08.291, 30 de jun. de 2023","3,8","0,0","955.777.024","467.159.856","4.207","0","276","273"
"21:23:09.291, 30 de jun. de 2023","51,2","0,0","955.777.024","532.122.640","4.207","0","736","733"
"21:23:10.292, 30 de jun. de 2023","49,2","0,0","955.777.024","549.214.328","4.207","0","736","733"
"21:23:11.292, 30 de jun. de 2023","45,3","0,0","955.777.024","567.535.832","4.207","0","736","733"
"21:23:12.292, 30 de jun. de 2023","49,9","0,0","955.777.024","586.023.608","4.207","0","736","733"
"21:23:13.292, 30 de jun. de 2023","45,3","0,0","955.777.024","603.594.600","4.207","0","736","733"
"21:23:14.292, 30 de jun. de 2023","49,3","0,0","955.777.024","620.738.184","4.207","0","736","733"
"21:23:15.292, 30 de jun. de 2023","45,3","0,0","955.777.024","638.553.512","4.207","0","736","733"
"21:23:16.293, 30 de jun. de 2023","49,1","0,0","955.777.024","655.690.784","4.207","0","736","733"
"21:23:17.293, 30 de jun. de 2023","45,4","0,0","955.777.024","672.534.832","4.207","0","736","733"
"21:23:18.293, 30 de jun. de 2023","45,6","0,0","955.777.024","689.702.448","4.207","0","736","733"
"21:23:19.293, 30 de jun. de 2023","0,9","0,0","955.777.024","692.871.976","4.207","0","736","733"
"21:23:20.293, 30 de jun. de 2023","0,3","0,0","955.777.024","695.187.176","4.207","0","736","733"
"21:23:21.293, 30 de jun. de 2023","0,2","0,0","955.777.024","697.370.960","4.207","0","736","733"
"21:23:22.293, 30 de jun. de 2023","0,3","0,0","955.777.024","699.554.744","4.207","0","736","733"
"21:23:23.294, 30 de jun. de 2023","0,2","0,0","955.777.024","701.738.576","4.207","0","736","733"
"21:23:24.294, 30 de jun. de 2023","0,2","0,0","955.777.024","704.053.768","4.207","0","736","733"
"21:23:25.294, 30 de jun. de 2023","0,2","0,0","955.777.024","706.237.528","4.207","0","736","733"
"21:23:26.294, 30 de jun. de 2023","0,2","0,0","955.777.024","708.421.288","4.207","0","736","733"
"21:23:27.294, 30 de jun. de 2023","0,3","0,0","955.777.024","710.605.120","4.207","0","736","733"
"21:23:28.294, 30 de jun. de 2023","0,2","0,0","955.777.024","712.788.904","4.207","0","736","733"
"21:23:29.294, 30 de jun. de 2023","0,3","0,0","955.777.024","715.104.176","4.207","0","736","733"
"21:23:30.295, 30 de jun. de 2023","0,2","0,0","955.777.024","717.419.376","4.207","0","736","733"
"21:23:31.295, 30 de jun. de 2023","0,2","0,0","955.777.024","719.734.552","4.207","0","736","733"
"21:23:32.295, 30 de jun. de 2023","0,3","0,0","955.777.024","721.918.336","4.207","0","736","733"
"21:23:33.295, 30 de jun. de 2023","0,2","0,0","955.777.024","724.102.104","4.207","0","736","733"
"21:23:34.295, 30 de jun. de 2023","0,3","0,0","955.777.024","726.285.888","4.207","0","736","733"
"21:23:35.295, 30 de jun. de 2023","0,2","0,0","955.777.024","728.469.664","4.207","0","736","733"
"21:23:36.295, 30 de jun. de 2023","0,2","0,0","955.777.024","735.828.184","4.207","0","736","733"
"21:23:37.296, 30 de jun. de 2023","0,6","0,0","955.777.024","738.011.968","4.207","0","736","733"
"21:23:38.296, 30 de jun. de 2023","0,2","0,0","955.777.024","740.195.752","4.207","0","736","733"
"21:23:39.296, 30 de jun. de 2023","0,7","0,0","955.777.024","742.379.512","4.207","0","736","733"
"21:23:40.296, 30 de jun. de 2023","0,2","0,0","955.777.024","744.563.296","4.207","0","736","733"
"21:23:41.296, 30 de jun. de 2023","0,2","0,0","955.777.024","747.904.664","4.207","0","736","733"
"21:23:42.296, 30 de jun. de 2023","0,2","0,0","955.777.024","750.088.432","4.207","0","736","733"
"21:23:43.296, 30 de jun. de 2023","0,2","0,0","955.777.024","752.272.216","4.207","0","736","733"
"21:23:44.296, 30 de jun. de 2023","0,3","0,0","955.777.024","754.456.000","4.207","0","736","733"
"21:23:45.297, 30 de jun. de 2023","0,2","0,0","955.777.024","756.639.792","4.207","0","736","733"
"21:23:46.297, 30 de jun. de 2023","0,3","0,0","955.777.024","758.823.576","4.207","0","736","733"
"21:23:47.297, 30 de jun. de 2023","0,2","0,0","955.777.024","761.007.360","4.207","0","736","733"
"21:23:48.297, 30 de jun. de 2023","0,2","0,0","955.777.024","763.191.192","4.207","0","736","733"
"21:23:49.297, 30 de jun. de 2023","0,2","0,0","955.777.024","765.374.984","4.207","0","736","733"
"21:23:50.297, 30 de jun. de 2023","0,2","0,0","955.777.024","767.558.768","4.207","0","736","733"
"21:23:51.297, 30 de jun. de 2023","0,3","0,0","955.777.024","769.742.560","4.207","0","736","733"
"21:23:52.297, 30 de jun. de 2023","0,2","0,0","955.777.024","771.926.344","4.207","0","736","733"
"21:23:53.298, 30 de jun. de 2023","0,2","0,0","955.777.024","774.110.128","4.207","0","736","733"
"21:23:54.298, 30 de jun. de 2023","0,3","0,0","955.777.024","777.451.984","4.207","0","736","733"
"21:23:55.298, 30 de jun. de 2023","0,2","0,0","955.777.024","779.635.768","4.207","0","736","733"
"21:23:56.298, 30 de jun. de 2023","0,2","0,0","955.777.024","781.819.552","4.207","0","736","733"
"21:23:57.298, 30 de jun. de 2023","0,3","0,0","955.777.024","784.003.336","4.207","0","736","733"
"21:23:58.298, 30 de jun. de 2023","0,2","0,0","955.777.024","786.187.120","4.207","0","736","733"
"21:23:59.298, 30 de jun. de 2023","0,2","0,0","955.777.024","788.370.952","4.207","0","736","733"
"21:24:00.298, 30 de jun. de 2023","0,2","0,0","955.777.024","790.554.744","4.207","0","736","733"
"21:24:01.299, 30 de jun. de 2023","0,3","0,0","955.777.024","792.738.528","4.207","0","736","733"
"21:24:02.299, 30 de jun. de 2023","0,2","0,0","955.777.024","794.922.312","4.207","0","736","733"
"21:24:03.299, 30 de jun. de 2023","0,2","0,0","955.777.024","797.106.096","4.207","0","736","733"
"21:24:04.299, 30 de jun. de 2023","0,2","0,0","955.777.024","799.289.856","4.207","0","736","733"
"21:24:05.299, 30 de jun. de 2023","0,3","0,0","955.777.024","801.473.640","4.207","0","736","733"
"21:24:06.299, 30 de jun. de 2023","0,2","0,0","955.777.024","803.657.424","4.207","0","736","733"
"21:24:07.299, 30 de jun. de 2023","0,2","0,0","955.777.024","806.999.808","4.207","0","736","733"
"21:24:08.305, 30 de jun. de 2023","1,2","0,1","951.582.720","254.066.800","4.207","0","736","733"
"21:24:09.305, 30 de jun. de 2023","0,6","0,0","951.582.720","256.644.872","4.207","0","562","559"
"21:24:10.305, 30 de jun. de 2023","0,2","0,0","951.582.720","259.269.224","4.207","0","562","559"
"21:24:11.306, 30 de jun. de 2023","0,2","0,0","951.582.720","261.518.208","4.207","0","562","559"
"21:24:12.306, 30 de jun. de 2023","0,2","0,0","951.582.720","263.210.328","4.207","0","558","555"
"21:24:13.306, 30 de jun. de 2023","0,2","0,0","951.582.720","264.846.720","4.207","0","558","555"
"21:24:14.306, 30 de jun. de 2023","0,3","0,0","951.582.720","266.858.088","4.207","0","558","555"
"21:24:15.306, 30 de jun. de 2023","0,1","0,0","951.582.720","268.494.480","4.207","0","558","555"
"21:24:16.306, 30 de jun. de 2023","0,3","0,0","951.582.720","270.180.736","4.207","0","553","550"
"21:24:17.306, 30 de jun. de 2023","0,1","0,0","951.582.720","271.817.128","4.207","0","553","550"
"21:24:18.307, 30 de jun. de 2023","0,9","0,0","951.582.720","276.822.416","4.207","0","62","59"
"21:24:19.307, 30 de jun. de 2023","0,1","0,0","951.582.720","278.906.912","4.207","0","19","16"
"21:24:20.307, 30 de jun. de 2023","0,1","0,0","951.582.720","278.906.912","4.207","0","19","16"
"21:24:21.307, 30 de jun. de 2023","0,0","0,0","951.582.720","278.906.912","4.207","0","19","16"
"21:24:22.308, 30 de jun. de 2023","0,1","0,0","951.582.720","278.906.912","4.207","0","19","16"
"21:24:23.308, 30 de jun. de 2023","0,1","0,0","951.582.720","278.906.912","4.207","0","19","16"
"21:24:24.308, 30 de jun. de 2023","0,0","0,0","951.582.720","278.906.912","4.207","0","19","16"
"21:24:25.308, 30 de jun. de 2023","0,1","0,0","951.582.720","280.543.304","4.207","0","19","16"
"21:24:26.309, 30 de jun. de 2023","0,0","0,0","951.582.720","280.543.304","4.207","0","19","16"
"21:24:27.309, 30 de jun. de 2023","0,1","0,0","951.582.720","280.543.304","4.207","0","19","16"
"21:24:28.309, 30 de jun. de 2023","0,2","0,0","951.582.720","280.543.304","4.207","0","19","16"
"21:24:29.309, 30 de jun. de 2023","52,0","0,0","951.582.720","347.637.000","4.207","0","680","677"
"21:24:30.309, 30 de jun. de 2023","48,8","0,0","951.582.720","364.473.032","4.207","0","680","677"
"21:24:31.309, 30 de jun. de 2023","46,0","0,0","951.582.720","381.798.264","4.207","0","680","677"
"21:24:32.309, 30 de jun. de 2023","48,7","0,0","951.582.720","399.098.720","4.207","0","680","677"
"21:24:33.309, 30 de jun. de 2023","45,8","0,0","951.582.720","416.288.568","4.207","0","680","677"
"21:24:34.309, 30 de jun. de 2023","49,1","0,0","951.582.720","433.842.224","4.207","0","680","677"
"21:24:35.310, 30 de jun. de 2023","45,8","0,0","951.582.720","450.833.824","4.207","0","680","677"
"21:24:36.310, 30 de jun. de 2023","48,6","0,0","951.582.720","468.309.000","4.207","0","680","677"
"21:24:37.310, 30 de jun. de 2023","46,1","0,0","951.582.720","485.492.288","4.207","0","680","677"
"21:24:38.310, 30 de jun. de 2023","48,9","0,0","951.582.720","504.512.744","4.207","0","680","677"
"21:24:39.310, 30 de jun. de 2023","5,1","0,0","951.582.720","508.856.128","4.207","0","680","677"
"21:24:40.310, 30 de jun. de 2023","0,1","0,0","951.582.720","511.106.112","4.207","0","680","677"
"21:24:41.310, 30 de jun. de 2023","0,3","0,0","951.582.720","513.355.080","4.207","0","680","677"
"21:24:42.311, 30 de jun. de 2023","0,2","0,0","951.582.720","515.604.048","4.207","0","680","677"
"21:24:43.311, 30 de jun. de 2023","0,2","0,0","951.582.720","517.853.032","4.207","0","680","677"
"21:24:44.311, 30 de jun. de 2023","0,2","0,0","951.582.720","520.102.016","4.207","0","680","677"
"21:24:45.311, 30 de jun. de 2023","0,2","0,0","951.582.720","522.351.000","4.207","0","680","677"
"21:24:46.311, 30 de jun. de 2023","0,2","0,0","951.582.720","524.599.984","4.207","0","680","677"
"21:24:47.311, 30 de jun. de 2023","0,2","0,0","951.582.720","526.848.968","4.207","0","680","677"
"21:24:48.311, 30 de jun. de 2023","0,2","0,0","951.582.720","529.097.928","4.207","0","680","677"
"21:24:49.312, 30 de jun. de 2023","0,2","0,0","951.582.720","531.346.896","4.207","0","680","677"
"21:24:50.312, 30 de jun. de 2023","0,2","0,0","951.582.720","531.346.896","4.207","0","680","677"
"21:24:51.312, 30 de jun. de 2023","0,3","0,0","951.582.720","533.595.920","4.207","0","680","677"
"21:24:52.312, 30 de jun. de 2023","0,2","0,0","951.582.720","537.481.312","4.207","0","680","677"
"21:24:53.312, 30 de jun. de 2023","0,1","0,0","951.582.720","539.730.296","4.207","0","680","677"
"21:24:54.312, 30 de jun. de 2023","0,3","0,0","951.582.720","541.979.280","4.207","0","680","677"
"21:24:55.313, 30 de jun. de 2023","0,2","0,0","951.582.720","544.228.264","4.207","0","680","677"
"21:24:56.313, 30 de jun. de 2023","0,3","0,0","951.582.720","546.477.248","4.207","0","680","677"
"21:24:57.313, 30 de jun. de 2023","0,2","0,0","951.582.720","548.726.232","4.207","0","680","677"
"21:24:58.313, 30 de jun. de 2023","0,2","0,0","951.582.720","550.975.200","4.207","0","680","677"
"21:24:59.313, 30 de jun. de 2023","0,1","0,0","951.582.720","553.224.160","4.207","0","680","677"
"21:25:00.313, 30 de jun. de 2023","0,3","0,0","951.582.720","553.224.160","4.207","0","680","677"
"21:25:01.313, 30 de jun. de 2023","0,2","0,0","951.582.720","555.473.208","4.207","0","680","677"
"21:25:02.314, 30 de jun. de 2023","0,2","0,0","951.582.720","557.722.192","4.207","0","680","677"
"21:25:03.314, 30 de jun. de 2023","0,2","0,0","951.582.720","559.971.176","4.207","0","680","677"
"21:25:04.314, 30 de jun. de 2023","0,2","0,0","951.582.720","562.220.144","4.207","0","680","677"
"21:25:05.314, 30 de jun. de 2023","0,3","0,0","951.582.720","564.469.112","4.207","0","680","677"
"21:25:06.314, 30 de jun. de 2023","0,2","0,0","951.582.720","566.718.096","4.207","0","680","677"
"21:25:07.314, 30 de jun. de 2023","0,2","0,0","951.582.720","568.967.080","4.207","0","680","677"
"21:25:08.314, 30 de jun. de 2023","0,2","0,0","951.582.720","571.216.048","4.207","0","680","677"
"21:25:09.315, 30 de jun. de 2023","0,2","0,0","951.582.720","571.216.048","4.207","0","680","677"
"21:25:10.315, 30 de jun. de 2023","0,2","0,0","951.582.720","575.101.896","4.207","0","680","677"
"21:25:11.315, 30 de jun. de 2023","0,2","0,0","951.582.720","577.350.864","4.207","0","680","677"
"21:25:12.315, 30 de jun. de 2023","0,2","0,0","951.582.720","579.599.832","4.207","0","680","677"
"21:25:13.315, 30 de jun. de 2023","0,2","0,0","951.582.720","581.848.816","4.207","0","680","677"
"21:25:14.315, 30 de jun. de 2023","0,2","0,0","951.582.720","584.097.800","4.207","0","680","677"
"21:25:15.315, 30 de jun. de 2023","0,2","0,0","951.582.720","586.346.792","4.207","0","680","677"
"21:25:16.316, 30 de jun. de 2023","0,2","0,0","951.582.720","588.595.784","4.207","0","680","677"
"21:25:17.316, 30 de jun. de 2023","0,3","0,0","951.582.720","590.844.744","4.207","0","680","677"
"21:25:18.316, 30 de jun. de 2023","0,2","0,0","951.582.720","593.093.712","4.207","0","680","677"
"21:25:19.316, 30 de jun. de 2023","0,1","0,0","951.582.720","593.093.712","4.207","0","680","677"
"21:25:20.316, 30 de jun. de 2023","0,3","0,0","951.582.720","595.343.696","4.207","0","680","677"
"21:25:21.316, 30 de jun. de 2023","0,3","0,0","951.582.720","597.592.744","4.207","0","680","677"
"21:25:22.317, 30 de jun. de 2023","0,1","0,0","951.582.720","599.841.728","4.207","0","680","677"
"21:25:23.317, 30 de jun. de 2023","0,2","0,0","951.582.720","602.090.712","4.207","0","680","677"
"21:25:24.317, 30 de jun. de 2023","0,3","0,0","951.582.720","604.339.704","4.207","0","680","677"
"21:25:25.317, 30 de jun. de 2023","0,2","0,0","951.582.720","606.588.688","4.207","0","680","677"
"21:25:26.317, 30 de jun. de 2023","0,2","0,0","951.582.720","608.837.664","4.207","0","680","677"
"21:25:27.317, 30 de jun. de 2023","0,2","0,0","951.582.720","611.086.656","4.207","0","680","677"
"21:25:28.317, 30 de jun. de 2023","0,2","0,0","951.582.720","613.346.880","4.207","0","680","677"
"21:25:29.317, 30 de jun. de 2023","0,5","0,0","951.582.720","614.984.272","4.207","0","566","563"
"21:25:30.318, 30 de jun. de 2023","0,2","0,0","951.582.720","617.233.264","4.207","0","566","563"
"21:25:31.318, 30 de jun. de 2023","0,2","0,0","951.582.720","619.482.224","4.207","0","566","563"
"21:25:32.318, 30 de jun. de 2023","0,2","0,0","951.582.720","621.732.592","4.207","0","566","563"
"21:25:33.318, 30 de jun. de 2023","0,1","0,0","951.582.720","621.732.592","4.207","0","566","563"
"21:25:34.318, 30 de jun. de 2023","0,2","0,0","951.582.720","623.981.560","4.207","0","566","563"
"21:25:35.318, 30 de jun. de 2023","0,3","0,0","951.582.720","626.230.544","4.207","0","566","563"
"21:25:36.318, 30 de jun. de 2023","0,1","0,0","951.582.720","628.479.528","4.207","0","566","563"
"21:25:37.318, 30 de jun. de 2023","0,3","0,0","951.582.720","628.493.608","4.207","0","552","549"
"21:25:38.319, 30 de jun. de 2023","0,1","0,0","951.582.720","630.742.624","4.207","0","532","529"
"21:25:39.319, 30 de jun. de 2023","0,9","0,0","951.582.720","630.827.104","4.207","0","19","16"
"21:25:40.319, 30 de jun. de 2023","0,0","0,0","951.582.720","630.827.104","4.207","0","19","16"
"21:25:41.319, 30 de jun. de 2023","0,2","0,0","951.582.720","633.076.088","4.207","0","19","16"
"21:25:42.320, 30 de jun. de 2023","0,0","0,0","951.582.720","633.076.088","4.207","0","19","16"
"21:25:43.320, 30 de jun. de 2023","0,0","0,0","951.582.720","633.076.088","4.207","0","19","16"
"21:25:44.320, 30 de jun. de 2023","0,1","0,0","951.582.720","633.076.088","4.207","0","19","16"
"21:25:45.320, 30 de jun. de 2023","0,1","0,0","951.582.720","633.076.088","4.207","0","19","16"
"21:25:46.321, 30 de jun. de 2023","0,1","0,0","951.582.720","633.076.088","4.207","0","19","16"
"21:25:47.321, 30 de jun. de 2023","0,1","0,0","951.582.720","633.076.088","4.207","0","19","16"
"21:25:48.321, 30 de jun. de 2023","0,0","0,0","951.582.720","633.076.088","4.207","0","19","16"
"21:25:49.321, 30 de jun. de 2023","37,2","0,0","951.582.720","702.399.920","4.207","0","712","709"
"21:25:50.321, 30 de jun. de 2023","47,8","0,0","951.582.720","719.844.336","4.207","0","712","709"
"21:25:51.321, 30 de jun. de 2023","46,5","0,0","951.582.720","735.247.824","4.207","0","712","709"
"21:25:52.321, 30 de jun. de 2023","50,0","0,2","905.969.664","303.865.744","4.207","0","712","709"
"21:25:53.321, 30 de jun. de 2023","46,7","0,0","905.969.664","322.097.448","4.207","0","712","709"
"21:25:54.322, 30 de jun. de 2023","48,0","0,0","905.969.664","338.726.656","4.207","0","712","709"
"21:25:55.322, 30 de jun. de 2023","46,8","0,0","905.969.664","356.596.552","4.207","0","712","709"
"21:25:56.322, 30 de jun. de 2023","47,9","0,0","905.969.664","374.849.648","4.207","0","712","709"
"21:25:57.322, 30 de jun. de 2023","47,1","0,0","905.969.664","393.515.168","4.207","0","712","709"
"21:25:58.322, 30 de jun. de 2023","47,7","0,0","905.969.664","412.014.232","4.207","0","712","709"
"21:25:59.323, 30 de jun. de 2023","13,7","0,0","905.969.664","419.869.704","4.207","0","712","709"
"21:26:00.323, 30 de jun. de 2023","0,2","0,0","905.969.664","422.151.800","4.207","0","712","709"
"21:26:01.323, 30 de jun. de 2023","0,1","0,0","905.969.664","424.433.896","4.207","0","712","709"
"21:26:02.323, 30 de jun. de 2023","0,3","0,0","905.969.664","426.715.976","4.207","0","712","709"
"21:26:03.323, 30 de jun. de 2023","0,2","0,0","905.969.664","426.715.976","4.207","0","712","709"
"21:26:04.323, 30 de jun. de 2023","0,2","0,0","905.969.664","429.020.576","4.207","0","712","709"
"21:26:05.323, 30 de jun. de 2023","0,3","0,0","905.969.664","431.302.656","4.207","0","712","709"
"21:26:06.324, 30 de jun. de 2023","0,2","0,0","905.969.664","433.584.776","4.207","0","712","709"
"21:26:07.324, 30 de jun. de 2023","0,1","0,0","905.969.664","437.142.920","4.207","0","712","709"
"21:26:08.324, 30 de jun. de 2023","0,2","0,0","905.969.664","439.425.016","4.207","0","712","709"
"21:26:09.324, 30 de jun. de 2023","0,4","0,0","905.969.664","441.707.112","4.207","0","712","709"
"21:26:10.324, 30 de jun. de 2023","0,2","0,0","905.969.664","444.223.368","4.207","0","712","709"
"21:26:11.324, 30 de jun. de 2023","0,3","0,0","905.969.664","446.505.464","4.207","0","712","709"
"21:26:12.324, 30 de jun. de 2023","0,2","0,0","905.969.664","448.787.552","4.207","0","712","709"
"21:26:13.325, 30 de jun. de 2023","0,2","0,0","905.969.664","451.069.656","4.207","0","712","709"
"21:26:14.325, 30 de jun. de 2023","0,2","0,0","905.969.664","453.351.752","4.207","0","712","709"
"21:26:15.325, 30 de jun. de 2023","0,2","0,0","905.969.664","455.635.232","4.207","0","712","709"
"21:26:16.325, 30 de jun. de 2023","0,2","0,0","905.969.664","455.635.232","4.207","0","712","709"
"21:26:17.325, 30 de jun. de 2023","0,3","0,0","905.969.664","457.928.568","4.207","0","712","709"
"21:26:18.325, 30 de jun. de 2023","0,2","0,0","905.969.664","460.233.168","4.207","0","712","709"
"21:26:19.325, 30 de jun. de 2023","0,2","0,0","905.969.664","462.515.248","4.207","0","712","709"
"21:26:20.325, 30 de jun. de 2023","0,2","0,0","905.969.664","464.797.384","4.207","0","712","709"
"21:26:21.326, 30 de jun. de 2023","0,2","0,0","905.969.664","468.356.560","4.207","0","712","709"
"21:26:22.326, 30 de jun. de 2023","0,2","0,0","905.969.664","470.638.656","4.207","0","712","709"
"21:26:23.326, 30 de jun. de 2023","0,2","0,0","905.969.664","472.920.728","4.207","0","712","709"
"21:26:24.326, 30 de jun. de 2023","0,2","0,0","905.969.664","475.202.824","4.207","0","712","709"
"21:26:25.326, 30 de jun. de 2023","0,3","0,0","905.969.664","477.484.920","4.207","0","712","709"
"21:26:26.326, 30 de jun. de 2023","0,2","0,0","905.969.664","479.767.016","4.207","0","712","709"
"21:26:27.326, 30 de jun. de 2023","0,2","0,0","905.969.664","479.767.016","4.207","0","712","709"
"21:26:28.327, 30 de jun. de 2023","0,3","0,0","905.969.664","482.049.112","4.207","0","712","709"
"21:26:29.327, 30 de jun. de 2023","0,1","0,0","905.969.664","484.331.192","4.207","0","712","709"
"21:26:30.327, 30 de jun. de 2023","0,3","0,0","905.969.664","486.658.320","4.207","0","712","709"
"21:26:31.327, 30 de jun. de 2023","0,2","0,0","905.969.664","488.940.904","4.207","0","712","709"
"21:26:32.327, 30 de jun. de 2023","0,2","0,0","905.969.664","491.223.064","4.207","0","712","709"
"21:26:33.327, 30 de jun. de 2023","0,2","0,0","905.969.664","493.505.160","4.207","0","712","709"
"21:26:34.327, 30 de jun. de 2023","0,3","0,0","905.969.664","495.787.248","4.207","0","712","709"
"21:26:35.328, 30 de jun. de 2023","0,2","0,0","905.969.664","498.069.344","4.207","0","712","709"
"21:26:36.328, 30 de jun. de 2023","0,2","0,0","905.969.664","501.628.504","4.207","0","712","709"
"21:26:37.328, 30 de jun. de 2023","0,2","0,0","905.969.664","503.910.576","4.207","0","712","709"
"21:26:38.328, 30 de jun. de 2023","0,2","0,0","905.969.664","503.910.576","4.207","0","712","709"
"21:26:39.328, 30 de jun. de 2023","0,2","0,0","905.969.664","506.192.672","4.207","0","712","709"
"21:26:40.328, 30 de jun. de 2023","0,5","0,0","905.969.664","508.474.776","4.207","0","712","709"
"21:26:41.328, 30 de jun. de 2023","0,3","0,0","905.969.664","510.759.664","4.207","0","712","709"
"21:26:42.328, 30 de jun. de 2023","0,2","0,0","905.969.664","513.041.744","4.207","0","712","709"
"21:26:43.329, 30 de jun. de 2023","0,3","0,0","905.969.664","515.346.344","4.207","0","712","709"
"21:26:44.329, 30 de jun. de 2023","0,3","0,0","905.969.664","517.628.504","4.207","0","712","709"
"21:26:45.329, 30 de jun. de 2023","0,2","0,0","905.969.664","519.910.664","4.207","0","712","709"
"21:26:46.329, 30 de jun. de 2023","0,3","0,0","905.969.664","522.192.752","4.207","0","712","709"
"21:26:47.329, 30 de jun. de 2023","0,3","0,0","905.969.664","524.474.848","4.207","0","712","709"
"21:26:48.329, 30 de jun. de 2023","0,2","0,0","905.969.664","526.756.944","4.207","0","712","709"
"21:26:49.329, 30 de jun. de 2023","0,3","0,0","905.969.664","529.496.720","4.207","0","649","646"
"21:26:50.329, 30 de jun. de 2023","0,5","0,0","905.969.664","529.496.720","4.207","0","649","646"
"21:26:51.330, 30 de jun. de 2023","0,1","0,0","905.969.664","533.054.880","4.207","0","649","646"
"21:26:52.330, 30 de jun. de 2023","0,4","0,0","905.969.664","535.336.960","4.207","0","566","563"
"21:26:53.330, 30 de jun. de 2023","0,2","0,0","905.969.664","537.619.056","4.207","0","566","563"
"21:26:54.330, 30 de jun. de 2023","0,3","0,0","905.969.664","539.901.152","4.207","0","566","563"
"21:26:55.330, 30 de jun. de 2023","0,3","0,0","905.969.664","539.901.152","4.207","0","566","563"
"21:26:56.330, 30 de jun. de 2023","0,2","0,0","905.969.664","542.183.232","4.207","0","566","563"
"21:26:57.330, 30 de jun. de 2023","0,2","0,0","905.969.664","544.465.336","4.207","0","563","560"
"21:26:58.331, 30 de jun. de 2023","0,2","0,0","905.969.664","546.747.432","4.207","0","563","560"
"21:26:59.331, 30 de jun. de 2023","1,0","0,0","905.969.664","546.770.480","4.207","0","19","16"
"21:27:00.331, 30 de jun. de 2023","0,1","0,0","905.969.664","546.770.480","4.207","0","19","16"
"21:27:01.331, 30 de jun. de 2023","0,0","0,0","905.969.664","546.770.480","4.207","0","19","16"
"21:27:02.331, 30 de jun. de 2023","0,1","0,0","905.969.664","546.770.480","4.207","0","19","16"
"21:27:03.332, 30 de jun. de 2023","0,0","0,0","905.969.664","546.770.480","4.207","0","19","16"
"21:27:04.332, 30 de jun. de 2023","0,2","0,0","905.969.664","549.286.816","4.207","0","19","16"
"21:27:05.332, 30 de jun. de 2023","0,0","0,0","905.969.664","549.286.816","4.207","0","19","16"
"21:27:06.332, 30 de jun. de 2023","0,1","0,0","905.969.664","549.286.816","4.207","0","19","16"
"21:27:07.333, 30 de jun. de 2023","0,0","0,0","905.969.664","549.286.816","4.207","0","19","16"
"21:27:08.333, 30 de jun. de 2023","0,1","0,0","905.969.664","549.286.816","4.207","0","19","16"
"21:27:09.332, 30 de jun. de 2023","30,8","0,0","905.969.664","610.938.248","4.207","0","699","696"
"21:27:10.332, 30 de jun. de 2023","47,8","0,0","905.969.664","628.761.968","4.207","0","699","696"
"21:27:11.333, 30 de jun. de 2023","47,3","0,0","905.969.664","647.802.248","4.207","0","699","696"
"21:27:12.333, 30 de jun. de 2023","47,4","0,0","905.969.664","662.473.072","4.207","0","699","696"
"21:27:13.333, 30 de jun. de 2023","47,2","0,0","905.969.664","680.613.904","4.207","0","699","696"
"21:27:14.333, 30 de jun. de 2023","47,7","0,0","905.969.664","698.498.072","4.207","0","699","696"
"21:27:15.333, 30 de jun. de 2023","47,1","0,0","905.969.664","717.708.648","4.207","0","699","696"
"21:27:16.333, 30 de jun. de 2023","47,7","0,0","905.969.664","735.360.792","4.207","0","699","696"
"21:27:17.333, 30 de jun. de 2023","46,9","0,0","905.969.664","751.236.208","4.207","0","699","696"
"21:27:18.333, 30 de jun. de 2023","49,1","0,2","907.542.528","298.342.432","4.207","0","699","696"
"21:27:19.334, 30 de jun. de 2023","21,1","0,0","907.542.528","307.528.808","4.207","0","699","696"
"21:27:20.334, 30 de jun. de 2023","0,2","0,0","907.542.528","309.989.152","4.207","0","699","696"
"21:27:21.334, 30 de jun. de 2023","0,2","0,0","907.542.528","312.449.448","4.207","0","699","696"
"21:27:22.334, 30 de jun. de 2023","0,2","0,0","907.542.528","314.909.744","4.207","0","699","696"
"21:27:23.334, 30 de jun. de 2023","0,2","0,0","907.542.528","317.415.072","4.207","0","699","696"
"21:27:24.334, 30 de jun. de 2023","0,3","0,0","907.542.528","319.875.432","4.207","0","699","696"
"21:27:25.334, 30 de jun. de 2023","0,3","0,0","907.542.528","319.875.432","4.207","0","699","696"
"21:27:26.335, 30 de jun. de 2023","0,2","0,0","907.542.528","322.335.728","4.207","0","699","696"
"21:27:27.335, 30 de jun. de 2023","0,3","0,0","907.542.528","324.796.016","4.207","0","699","696"
"21:27:28.335, 30 de jun. de 2023","0,2","0,0","907.542.528","328.104.984","4.207","0","699","696"
"21:27:29.335, 30 de jun. de 2023","0,3","0,0","907.542.528","330.576.520","4.207","0","699","696"
"21:27:30.335, 30 de jun. de 2023","0,2","0,0","907.542.528","333.036.824","4.207","0","699","696"
"21:27:31.335, 30 de jun. de 2023","0,2","0,0","907.542.528","333.036.824","4.207","0","699","696"
