"Time [ms]","CPU usage [%]","GC activity [%]","Size [B]","Used [B]","Total loaded","Shared loaded","Live","Daemon"
"19:03:46.324, 7 de dez de 2022","0,2","0,0","451.936.288","125.367.376","2.683","1.146","28","22"
"19:03:47.325, 7 de dez de 2022","0,1","0,0","451.936.288","125.367.376","2.683","1.146","28","22"
"19:03:48.325, 7 de dez de 2022","2,2","0,0","451.936.288","125.367.376","2.683","1.146","28","22"
"19:03:49.325, 7 de dez de 2022","0,1","0,0","451.936.288","125.367.376","2.683","1.146","28","22"
"19:03:50.326, 7 de dez de 2022","0,1","0,0","451.936.288","125.367.376","2.683","1.146","28","22"
"19:03:51.326, 7 de dez de 2022","0,1","0,0","451.936.288","125.367.376","2.683","1.146","28","22"
"19:03:52.326, 7 de dez de 2022","0,1","0,0","451.936.288","126.415.952","2.683","1.146","28","22"
"19:03:53.327, 7 de dez de 2022","0,1","0,0","451.936.288","126.415.952","2.683","1.146","28","22"
"19:03:54.327, 7 de dez de 2022","0,0","0,0","451.936.288","126.415.952","2.683","1.146","28","22"
"19:03:55.327, 7 de dez de 2022","0,2","0,0","451.936.288","126.415.952","2.683","1.146","28","22"
"19:03:56.328, 7 de dez de 2022","0,1","0,0","451.936.288","126.415.952","2.683","1.146","28","22"
"19:03:57.328, 7 de dez de 2022","0,1","0,0","451.936.288","127.464.528","2.683","1.146","28","22"
"19:03:58.328, 7 de dez de 2022","0,1","0,0","451.936.288","127.464.528","2.683","1.146","28","22"
"19:03:59.329, 7 de dez de 2022","0,1","0,0","451.936.288","127.464.528","2.683","1.146","28","22"
"19:04:00.329, 7 de dez de 2022","0,1","0,0","451.936.288","127.464.528","2.683","1.146","28","22"
"19:04:01.329, 7 de dez de 2022","2,1","0,0","451.936.288","127.464.528","2.683","1.146","28","22"
"19:04:02.330, 7 de dez de 2022","0,1","0,0","451.936.288","128.513.104","2.683","1.146","28","22"
"19:04:03.330, 7 de dez de 2022","0,1","0,0","451.936.288","128.513.104","2.683","1.146","28","22"
"19:04:04.330, 7 de dez de 2022","0,2","0,0","451.936.288","128.513.104","2.683","1.146","27","21"
"19:04:05.331, 7 de dez de 2022","0,2","0,0","451.936.288","128.513.104","2.683","1.146","27","21"
"19:04:06.331, 7 de dez de 2022","0,2","0,0","451.936.288","128.513.104","2.683","1.146","27","21"
"19:04:07.331, 7 de dez de 2022","0,1","0,0","451.936.288","129.561.680","2.683","1.146","27","21"
"19:04:08.331, 7 de dez de 2022","0,1","0,0","451.936.288","129.561.680","2.683","1.146","27","21"
"19:04:09.332, 7 de dez de 2022","0,1","0,0","451.936.288","129.561.680","2.683","1.146","27","21"
"19:04:10.332, 7 de dez de 2022","0,1","0,0","451.936.288","129.561.680","2.683","1.146","27","21"
"19:04:11.332, 7 de dez de 2022","0,0","0,0","451.936.288","129.561.680","2.683","1.146","27","21"
"19:04:12.333, 7 de dez de 2022","0,1","0,0","451.936.288","129.561.680","2.683","1.146","27","21"
"19:04:13.333, 7 de dez de 2022","0,1","0,0","451.936.288","130.610.256","2.683","1.146","27","21"
"19:04:14.333, 7 de dez de 2022","0,2","0,0","451.936.288","130.610.256","2.683","1.146","27","21"
"19:04:15.334, 7 de dez de 2022","0,0","0,0","451.936.288","130.610.256","2.683","1.146","27","21"
"19:04:16.334, 7 de dez de 2022","0,2","0,0","451.936.288","130.610.256","2.683","1.146","27","21"
"19:04:17.334, 7 de dez de 2022","0,1","0,0","451.936.288","130.610.256","2.683","1.146","27","21"
"19:04:18.335, 7 de dez de 2022","0,1","0,0","451.936.288","131.658.832","2.683","1.146","27","21"
"19:04:19.335, 7 de dez de 2022","0,2","0,0","451.936.288","131.658.832","2.683","1.146","27","21"
"19:04:20.335, 7 de dez de 2022","0,1","0,0","451.936.288","131.658.832","2.683","1.146","27","21"
"19:04:21.336, 7 de dez de 2022","0,1","0,0","451.936.288","131.658.832","2.683","1.146","27","21"
"19:04:22.336, 7 de dez de 2022","0,2","0,0","451.936.288","131.658.832","2.683","1.146","27","21"
"19:04:23.336, 7 de dez de 2022","0,1","0,0","451.936.288","131.658.832","2.683","1.146","27","21"
"19:04:24.337, 7 de dez de 2022","0,1","0,0","451.936.288","132.707.408","2.683","1.146","27","21"
"19:04:25.337, 7 de dez de 2022","0,1","0,0","451.936.288","132.707.408","2.683","1.146","27","21"
"19:04:26.337, 7 de dez de 2022","0,1","0,0","451.936.288","132.707.408","2.683","1.146","27","21"
"19:04:27.338, 7 de dez de 2022","0,0","0,0","451.936.288","132.707.408","2.683","1.146","27","21"
"19:04:28.338, 7 de dez de 2022","0,2","0,0","451.936.288","132.707.408","2.683","1.146","27","21"
"19:04:29.338, 7 de dez de 2022","0,1","0,0","451.936.288","133.755.984","2.683","1.146","27","21"
"19:04:30.339, 7 de dez de 2022","0,0","0,0","451.936.288","133.755.984","2.683","1.146","27","21"
"19:04:31.339, 7 de dez de 2022","0,2","0,0","451.936.288","133.755.984","2.683","1.146","27","21"
"19:04:32.339, 7 de dez de 2022","0,1","0,0","451.936.288","133.755.984","2.683","1.146","27","21"
"19:04:33.340, 7 de dez de 2022","0,3","0,0","451.936.288","133.755.984","2.683","1.146","27","21"
"19:04:34.340, 7 de dez de 2022","0,1","0,0","451.936.288","134.804.560","2.683","1.146","26","20"
"19:04:35.340, 7 de dez de 2022","0,0","0,0","451.936.288","134.804.560","2.683","1.146","26","20"
"19:04:36.341, 7 de dez de 2022","0,1","0,0","451.936.288","134.804.560","2.683","1.146","26","20"
"19:04:37.341, 7 de dez de 2022","0,1","0,0","451.936.288","134.804.560","2.683","1.146","26","20"
"19:04:38.341, 7 de dez de 2022","0,1","0,0","451.936.288","134.804.560","2.683","1.146","26","20"
"19:04:39.342, 7 de dez de 2022","0,1","0,0","451.936.288","134.804.560","2.683","1.146","26","20"
"19:04:40.342, 7 de dez de 2022","0,1","0,0","451.936.288","135.853.136","2.683","1.146","26","20"
"19:04:41.342, 7 de dez de 2022","0,1","0,0","451.936.288","135.853.136","2.683","1.146","26","20"
"19:04:42.343, 7 de dez de 2022","0,1","0,0","451.936.288","135.853.136","2.683","1.146","26","20"
"19:04:43.343, 7 de dez de 2022","0,1","0,0","451.936.288","135.853.136","2.683","1.146","26","20"
"19:04:44.343, 7 de dez de 2022","0,1","0,0","451.936.288","135.853.136","2.683","1.146","26","20"
"19:04:45.344, 7 de dez de 2022","0,1","0,0","451.936.288","136.901.712","2.683","1.146","26","20"
"19:04:46.344, 7 de dez de 2022","0,2","0,0","451.936.288","136.901.712","2.683","1.146","26","20"
"19:04:47.344, 7 de dez de 2022","0,0","0,0","451.936.288","136.901.712","2.683","1.146","26","20"
"19:04:48.345, 7 de dez de 2022","0,1","0,0","451.936.288","136.901.712","2.683","1.146","26","20"
"19:04:49.345, 7 de dez de 2022","0,2","0,0","451.936.288","136.901.712","2.683","1.146","26","20"
"19:04:50.345, 7 de dez de 2022","0,1","0,0","451.936.288","137.950.288","2.683","1.146","26","20"
"19:04:51.346, 7 de dez de 2022","0,1","0,0","451.936.288","137.950.288","2.683","1.146","26","20"
"19:04:52.346, 7 de dez de 2022","0,1","0,0","451.936.288","137.950.288","2.683","1.146","26","20"
"19:04:53.346, 7 de dez de 2022","0,1","0,0","451.936.288","137.950.288","2.683","1.146","26","20"
"19:04:54.347, 7 de dez de 2022","5,3","0,0","451.936.288","137.950.288","2.683","1.146","26","20"
"19:04:55.347, 7 de dez de 2022","0,1","0,0","451.936.288","137.950.288","2.683","1.146","26","20"
"19:04:56.347, 7 de dez de 2022","0,3","0,0","451.936.288","138.998.864","2.683","1.146","26","20"
"19:04:57.348, 7 de dez de 2022","0,2","0,0","451.936.288","138.998.864","2.683","1.146","26","20"
"19:04:58.348, 7 de dez de 2022","0,1","0,0","451.936.288","138.998.864","2.683","1.146","26","20"
"19:04:59.348, 7 de dez de 2022","0,1","0,0","451.936.288","138.998.864","2.683","1.146","26","20"
"19:05:00.349, 7 de dez de 2022","0,1","0,0","451.936.288","138.998.864","2.683","1.146","26","20"
"19:05:01.349, 7 de dez de 2022","0,1","0,0","451.936.288","140.047.440","2.683","1.146","26","20"
"19:05:02.349, 7 de dez de 2022","0,1","0,0","451.936.288","140.047.440","2.683","1.146","26","20"
"19:05:03.350, 7 de dez de 2022","0,2","0,0","451.936.288","140.047.440","2.683","1.146","26","20"
"19:05:04.350, 7 de dez de 2022","0,1","0,0","451.936.288","140.047.440","2.683","1.146","25","19"
"19:05:05.350, 7 de dez de 2022","0,0","0,0","451.936.288","140.047.440","2.683","1.146","25","19"
"19:05:06.351, 7 de dez de 2022","0,2","0,0","451.936.288","140.047.440","2.683","1.146","25","19"
"19:05:07.351, 7 de dez de 2022","0,1","0,0","451.936.288","141.096.016","2.683","1.146","25","19"
"19:05:08.351, 7 de dez de 2022","0,0","0,0","451.936.288","141.096.016","2.683","1.146","25","19"
"19:05:09.352, 7 de dez de 2022","0,2","0,0","451.936.288","141.096.016","2.683","1.146","25","19"
"19:05:10.352, 7 de dez de 2022","0,1","0,0","451.936.288","141.096.016","2.683","1.146","25","19"
"19:05:11.353, 7 de dez de 2022","0,1","0,0","451.936.288","141.096.016","2.683","1.146","25","19"
"19:05:12.353, 7 de dez de 2022","0,1","0,0","451.936.288","142.144.592","2.683","1.146","25","19"
"19:05:13.353, 7 de dez de 2022","0,1","0,0","451.936.288","142.144.592","2.683","1.146","25","19"
"19:05:14.354, 7 de dez de 2022","0,1","0,0","451.936.288","142.144.592","2.683","1.146","25","19"
"19:05:15.354, 7 de dez de 2022","0,1","0,0","451.936.288","142.144.592","2.683","1.146","25","19"
"19:05:16.354, 7 de dez de 2022","0,4","0,0","451.936.288","142.144.592","2.683","1.146","25","19"
"19:05:17.355, 7 de dez de 2022","0,1","0,0","451.936.288","142.144.592","2.683","1.146","25","19"
"19:05:18.355, 7 de dez de 2022","0,2","0,0","451.936.288","143.193.168","2.683","1.146","25","19"
"19:05:19.355, 7 de dez de 2022","0,1","0,0","451.936.288","143.193.168","2.683","1.146","25","19"
"19:05:20.356, 7 de dez de 2022","0,1","0,0","451.936.288","143.193.168","2.683","1.146","25","19"
"19:05:21.356, 7 de dez de 2022","0,1","0,0","451.936.288","143.193.168","2.683","1.146","25","19"
"19:05:22.356, 7 de dez de 2022","0,1","0,0","451.936.288","143.193.168","2.683","1.146","25","19"
"19:05:23.357, 7 de dez de 2022","0,1","0,0","451.936.288","143.193.168","2.683","1.146","25","19"
"19:05:24.357, 7 de dez de 2022","0,1","0,0","451.936.288","144.241.744","2.683","1.146","25","19"
"19:05:25.357, 7 de dez de 2022","0,1","0,0","451.936.288","144.241.744","2.683","1.146","25","19"
"19:05:26.358, 7 de dez de 2022","0,1","0,0","451.936.288","144.241.744","2.683","1.146","25","19"
"19:05:27.358, 7 de dez de 2022","0,1","0,0","451.936.288","144.241.744","2.683","1.146","25","19"
"19:05:28.358, 7 de dez de 2022","0,1","0,0","451.936.288","144.241.744","2.683","1.146","25","19"
"19:05:29.359, 7 de dez de 2022","0,1","0,0","451.936.288","145.290.320","2.683","1.146","25","19"
"19:05:30.359, 7 de dez de 2022","0,1","0,0","451.936.288","145.290.320","2.683","1.146","25","19"
"19:05:31.359, 7 de dez de 2022","0,1","0,0","451.936.288","145.290.320","2.683","1.146","25","19"
"19:05:32.360, 7 de dez de 2022","0,1","0,0","451.936.288","145.290.320","2.683","1.146","25","19"
"19:05:33.360, 7 de dez de 2022","0,1","0,0","451.936.288","145.290.320","2.683","1.146","25","19"
"19:05:34.360, 7 de dez de 2022","0,1","0,0","451.936.288","145.290.320","2.683","1.146","24","18"
"19:05:35.360, 7 de dez de 2022","0,2","0,0","451.936.288","146.338.896","2.683","1.146","24","18"
"19:05:36.361, 7 de dez de 2022","0,1","0,0","451.936.288","146.338.896","2.683","1.146","24","18"
"19:05:37.361, 7 de dez de 2022","0,1","0,0","451.936.288","146.338.896","2.683","1.146","24","18"
"19:05:38.361, 7 de dez de 2022","0,1","0,0","451.936.288","146.338.896","2.683","1.146","24","18"
"19:05:39.362, 7 de dez de 2022","0,1","0,0","451.936.288","146.338.896","2.683","1.146","24","18"
"19:05:40.362, 7 de dez de 2022","0,1","0,0","451.936.288","146.338.896","2.683","1.146","24","18"
"19:05:41.362, 7 de dez de 2022","0,1","0,0","451.936.288","147.387.472","2.683","1.146","24","18"
"19:05:42.362, 7 de dez de 2022","0,2","0,0","451.936.288","147.387.472","2.683","1.146","24","18"
"19:05:43.363, 7 de dez de 2022","0,7","0,0","451.936.288","147.387.472","2.683","1.146","24","18"
"19:05:44.363, 7 de dez de 2022","0,1","0,0","451.936.288","147.387.472","2.683","1.146","24","18"
"19:05:45.363, 7 de dez de 2022","0,1","0,0","451.936.288","147.387.472","2.683","1.146","24","18"
"19:05:46.364, 7 de dez de 2022","0,1","0,0","451.936.288","148.436.048","2.683","1.146","24","18"
"19:05:47.364, 7 de dez de 2022","0,2","0,0","451.936.288","148.436.048","2.683","1.146","24","18"
"19:05:48.364, 7 de dez de 2022","0,0","0,0","451.936.288","148.436.048","2.683","1.146","24","18"
"19:05:49.364, 7 de dez de 2022","0,1","0,0","451.936.288","148.436.048","2.683","1.146","24","18"
"19:05:50.365, 7 de dez de 2022","0,2","0,0","451.936.288","148.436.048","2.683","1.146","24","18"
"19:05:51.365, 7 de dez de 2022","0,1","0,0","451.936.288","148.436.048","2.683","1.146","24","18"
"19:05:52.366, 7 de dez de 2022","0,1","0,0","451.936.288","149.484.624","2.683","1.146","24","18"
"19:05:53.366, 7 de dez de 2022","0,2","0,0","451.936.288","149.484.624","2.683","1.146","24","18"
"19:05:54.366, 7 de dez de 2022","0,0","0,0","451.936.288","149.484.624","2.683","1.146","24","18"
"19:05:55.367, 7 de dez de 2022","0,2","0,0","451.936.288","149.484.624","2.683","1.146","24","18"
"19:05:56.367, 7 de dez de 2022","0,0","0,0","451.936.288","149.484.624","2.683","1.146","24","18"
"19:05:57.367, 7 de dez de 2022","0,1","0,0","451.936.288","149.484.624","2.683","1.146","24","18"
"19:05:58.368, 7 de dez de 2022","0,1","0,0","451.936.288","150.533.200","2.683","1.146","24","18"
"19:05:59.368, 7 de dez de 2022","0,1","0,0","451.936.288","150.533.200","2.683","1.146","24","18"
"19:06:00.368, 7 de dez de 2022","0,2","0,0","451.936.288","150.533.200","2.683","1.146","24","18"
"19:06:01.369, 7 de dez de 2022","0,0","0,0","451.936.288","150.533.200","2.683","1.146","24","18"
"19:06:02.369, 7 de dez de 2022","0,2","0,0","451.936.288","150.533.200","2.683","1.146","24","18"
"19:06:03.369, 7 de dez de 2022","0,1","0,0","451.936.288","150.533.200","2.683","1.146","24","18"
"19:06:04.370, 7 de dez de 2022","0,0","0,0","451.936.288","151.581.776","2.683","1.146","23","17"
"19:06:05.370, 7 de dez de 2022","0,1","0,0","451.936.288","151.581.776","2.683","1.146","23","17"
"19:06:06.370, 7 de dez de 2022","0,1","0,0","451.936.288","151.581.776","2.683","1.146","23","17"
"19:06:07.371, 7 de dez de 2022","0,2","0,0","451.936.288","151.581.776","2.683","1.146","23","17"
"19:06:08.371, 7 de dez de 2022","0,1","0,0","451.936.288","151.581.776","2.683","1.146","23","17"
"19:06:09.371, 7 de dez de 2022","0,1","0,0","451.936.288","151.581.776","2.683","1.146","23","17"
"19:06:10.372, 7 de dez de 2022","0,0","0,0","451.936.288","152.630.352","2.683","1.146","23","17"
"19:06:11.372, 7 de dez de 2022","0,2","0,0","451.936.288","152.630.352","2.683","1.146","23","17"
"19:06:12.372, 7 de dez de 2022","0,0","0,0","451.936.288","152.630.352","2.683","1.146","23","17"
"19:06:13.373, 7 de dez de 2022","0,2","0,0","451.936.288","152.630.352","2.683","1.146","23","17"
"19:06:14.373, 7 de dez de 2022","0,1","0,0","451.936.288","152.630.352","2.683","1.146","23","17"
"19:06:15.373, 7 de dez de 2022","0,1","0,0","451.936.288","153.678.928","2.683","1.146","23","17"
"19:06:16.374, 7 de dez de 2022","0,1","0,0","451.936.288","153.678.928","2.683","1.146","23","17"
"19:06:17.374, 7 de dez de 2022","0,1","0,0","451.936.288","153.678.928","2.683","1.146","23","17"
"19:06:18.374, 7 de dez de 2022","0,1","0,0","451.936.288","153.678.928","2.683","1.146","23","17"
"19:06:19.374, 7 de dez de 2022","0,2","0,0","451.936.288","153.678.928","2.683","1.146","23","17"
"19:06:20.375, 7 de dez de 2022","0,1","0,0","451.936.288","153.678.928","2.683","1.146","23","17"
"19:06:21.375, 7 de dez de 2022","0,1","0,0","451.936.288","154.727.504","2.683","1.146","23","17"
"19:06:22.375, 7 de dez de 2022","0,1","0,0","451.936.288","154.727.504","2.683","1.146","23","17"
"19:06:23.376, 7 de dez de 2022","0,0","0,0","451.936.288","154.727.504","2.683","1.146","23","17"
"19:06:24.376, 7 de dez de 2022","0,4","0,0","451.936.288","154.727.504","2.683","1.146","23","17"
"19:06:25.376, 7 de dez de 2022","0,1","0,0","451.936.288","154.727.504","2.683","1.146","23","17"
"19:06:26.377, 7 de dez de 2022","0,1","0,0","451.936.288","154.727.504","2.683","1.146","23","17"
"19:06:27.377, 7 de dez de 2022","0,1","0,0","451.936.288","155.776.080","2.683","1.146","23","17"
"19:06:28.377, 7 de dez de 2022","0,1","0,0","451.936.288","155.776.080","2.683","1.146","23","17"
"19:06:29.378, 7 de dez de 2022","0,2","0,0","451.936.288","155.776.080","2.683","1.146","23","17"
"19:06:30.378, 7 de dez de 2022","0,1","0,0","451.936.288","155.776.080","2.683","1.146","23","17"
"19:06:31.378, 7 de dez de 2022","0,1","0,0","451.936.288","155.776.080","2.683","1.146","23","17"
"19:06:32.379, 7 de dez de 2022","0,1","0,0","451.936.288","155.776.080","2.683","1.146","23","17"
"19:06:33.379, 7 de dez de 2022","0,7","0,0","451.936.288","156.824.656","2.683","1.146","23","17"
"19:06:34.379, 7 de dez de 2022","4,8","0,0","451.936.288","25.643.040","2.685","1.146","395","16"
"19:06:35.379, 7 de dez de 2022","24,0","0,7","543.162.400","216.712.272","2.685","1.146","438","16"
"19:06:36.379, 7 de dez de 2022","19,2","0,4","741.343.264","318.110.144","2.685","1.146","438","16"
"19:06:37.380, 7 de dez de 2022","25,6","0,5","598.736.928","102.847.248","2.685","1.146","438","16"
"19:06:38.380, 7 de dez de 2022","76,6","0,7","904.921.120","436.367.232","2.685","1.146","468","16"
"19:06:39.380, 7 de dez de 2022","41,1","0,2","904.921.120","493.120.184","2.685","1.146","541","16"
"19:06:40.381, 7 de dez de 2022","2,2","0,0","904.921.120","507.800.248","2.685","1.146","541","16"
"19:06:41.381, 7 de dez de 2022","0,3","0,0","904.921.120","510.945.976","2.685","1.146","541","16"
"19:06:42.381, 7 de dez de 2022","0,3","0,0","904.921.120","513.043.128","2.685","1.146","541","16"
"19:06:43.382, 7 de dez de 2022","0,3","0,0","904.921.120","515.140.280","2.685","1.146","541","16"
"19:06:44.382, 7 de dez de 2022","0,4","0,0","904.921.120","517.237.432","2.685","1.146","541","16"
"19:06:45.382, 7 de dez de 2022","0,2","0,0","904.921.120","519.334.584","2.685","1.146","541","16"
"19:06:46.383, 7 de dez de 2022","0,3","0,0","904.921.120","521.431.736","2.685","1.146","541","16"
"19:06:47.383, 7 de dez de 2022","0,2","0,0","904.921.120","523.528.888","2.685","1.146","541","16"
"19:06:48.383, 7 de dez de 2022","0,3","0,0","904.921.120","525.626.040","2.685","1.146","541","16"
"19:06:49.384, 7 de dez de 2022","0,4","0,0","904.921.120","527.723.192","2.685","1.146","541","16"
"19:06:50.384, 7 de dez de 2022","0,4","0,0","904.921.120","529.820.344","2.685","1.146","541","16"
"19:06:51.384, 7 de dez de 2022","0,3","0,0","904.921.120","531.917.496","2.685","1.146","541","16"
"19:06:52.385, 7 de dez de 2022","0,3","0,0","904.921.120","534.014.648","2.685","1.146","541","16"
"19:06:53.385, 7 de dez de 2022","0,3","0,0","904.921.120","536.111.800","2.685","1.146","541","16"
"19:06:54.385, 7 de dez de 2022","0,3","0,0","904.921.120","538.208.952","2.685","1.146","541","16"
"19:06:55.386, 7 de dez de 2022","0,4","0,0","904.921.120","540.306.104","2.685","1.146","541","16"
"19:06:56.386, 7 de dez de 2022","0,2","0,0","904.921.120","542.403.256","2.685","1.146","541","16"
"19:06:57.386, 7 de dez de 2022","0,3","0,0","904.921.120","544.500.408","2.685","1.146","541","16"
"19:06:58.386, 7 de dez de 2022","0,3","0,0","904.921.120","546.597.560","2.685","1.146","541","16"
"19:06:59.387, 7 de dez de 2022","0,3","0,0","904.921.120","548.694.712","2.685","1.146","541","16"
"19:07:00.387, 7 de dez de 2022","0,2","0,0","904.921.120","550.791.864","2.685","1.146","541","16"
"19:07:01.387, 7 de dez de 2022","0,2","0,0","904.921.120","552.889.016","2.685","1.146","541","16"
"19:07:02.388, 7 de dez de 2022","0,3","0,0","904.921.120","554.986.168","2.685","1.146","541","16"
"19:07:03.388, 7 de dez de 2022","0,3","0,0","904.921.120","557.083.312","2.685","1.146","541","16"
"19:07:04.388, 7 de dez de 2022","0,2","0,0","904.921.120","559.180.464","2.685","1.146","540","15"
"19:07:05.389, 7 de dez de 2022","0,2","0,0","904.921.120","561.277.616","2.685","1.146","540","15"
"19:07:06.389, 7 de dez de 2022","0,4","0,0","904.921.120","563.374.768","2.685","1.146","540","15"
"19:07:07.389, 7 de dez de 2022","0,7","0,0","904.921.120","26.810.224","2.685","1.146","540","15"
"19:07:08.390, 7 de dez de 2022","0,2","0,0","904.921.120","28.907.376","2.685","1.146","540","15"
"19:07:09.390, 7 de dez de 2022","0,4","0,0","904.921.120","29.955.952","2.685","1.146","540","15"
"19:07:10.390, 7 de dez de 2022","0,3","0,0","904.921.120","32.053.104","2.685","1.146","540","15"
"19:07:11.391, 7 de dez de 2022","0,2","0,0","904.921.120","35.198.832","2.685","1.146","540","15"
"19:07:12.391, 7 de dez de 2022","0,3","0,0","904.921.120","36.247.408","2.685","1.146","540","15"
"19:07:13.391, 7 de dez de 2022","0,2","0,0","904.921.120","37.295.984","2.685","1.146","540","15"
"19:07:14.392, 7 de dez de 2022","0,2","0,0","904.921.120","38.344.560","2.685","1.146","540","15"
"19:07:15.392, 7 de dez de 2022","0,3","0,0","904.921.120","40.441.712","2.685","1.146","540","15"
"19:07:16.392, 7 de dez de 2022","0,2","0,0","904.921.120","41.490.288","2.685","1.146","540","15"
"19:07:17.393, 7 de dez de 2022","0,2","0,0","904.921.120","43.587.440","2.685","1.146","540","15"
"19:07:18.393, 7 de dez de 2022","0,3","0,0","904.921.120","45.684.592","2.685","1.146","540","15"
"19:07:19.394, 7 de dez de 2022","0,3","0,0","904.921.120","46.733.168","2.685","1.146","540","15"
"19:07:20.394, 7 de dez de 2022","0,2","0,0","904.921.120","48.830.320","2.685","1.146","540","15"
"19:07:21.394, 7 de dez de 2022","0,3","0,0","904.921.120","50.927.472","2.685","1.146","540","15"
"19:07:22.395, 7 de dez de 2022","0,2","0,0","904.921.120","51.976.048","2.685","1.146","540","15"
"19:07:23.395, 7 de dez de 2022","0,2","0,0","904.921.120","54.073.200","2.685","1.146","540","15"
"19:07:24.395, 7 de dez de 2022","0,3","0,0","904.921.120","55.121.776","2.685","1.146","540","15"
"19:07:25.395, 7 de dez de 2022","0,3","0,0","904.921.120","57.218.928","2.685","1.146","540","15"
"19:07:26.396, 7 de dez de 2022","0,3","0,0","904.921.120","59.316.080","2.685","1.146","540","15"
"19:07:27.396, 7 de dez de 2022","0,4","0,0","904.921.120","60.364.656","2.685","1.146","540","15"
"19:07:28.396, 7 de dez de 2022","0,4","0,0","904.921.120","62.461.808","2.685","1.146","540","15"
"19:07:29.397, 7 de dez de 2022","0,2","0,0","904.921.120","64.558.960","2.685","1.146","540","15"
"19:07:30.397, 7 de dez de 2022","0,4","0,0","904.921.120","65.607.536","2.685","1.146","540","15"
"19:07:31.397, 7 de dez de 2022","0,3","0,0","904.921.120","67.704.688","2.685","1.146","540","15"
"19:07:32.398, 7 de dez de 2022","0,2","0,0","904.921.120","68.753.264","2.685","1.146","540","15"
"19:07:33.398, 7 de dez de 2022","0,3","0,0","904.921.120","70.850.416","2.685","1.146","540","15"
"19:07:34.399, 7 de dez de 2022","0,2","0,0","904.921.120","72.947.568","2.685","1.146","539","14"
"19:07:35.399, 7 de dez de 2022","0,3","0,0","904.921.120","75.044.720","2.685","1.146","539","14"
"19:07:36.399, 7 de dez de 2022","0,3","0,0","904.921.120","76.093.296","2.685","1.146","539","14"
"19:07:37.399, 7 de dez de 2022","0,3","0,0","904.921.120","78.190.448","2.685","1.146","539","14"
"19:07:38.400, 7 de dez de 2022","0,2","0,0","904.921.120","79.239.024","2.685","1.146","539","14"
"19:07:39.400, 7 de dez de 2022","5,2","0,0","904.921.120","100.210.544","2.685","1.146","35","14"
"19:07:40.400, 7 de dez de 2022","0,2","0,0","904.921.120","100.210.544","2.685","1.146","20","14"
"19:07:41.401, 7 de dez de 2022","0,1","0,0","904.921.120","101.259.120","2.685","1.146","20","14"
"19:07:42.401, 7 de dez de 2022","0,2","0,0","904.921.120","101.259.120","2.685","1.146","20","14"
"19:07:43.401, 7 de dez de 2022","0,1","0,0","904.921.120","101.259.120","2.685","1.146","20","14"
"19:07:44.402, 7 de dez de 2022","0,1","0,0","904.921.120","101.259.120","2.685","1.146","20","14"
"19:07:45.402, 7 de dez de 2022","0,1","0,0","904.921.120","101.259.120","2.685","1.146","20","14"
"19:07:46.402, 7 de dez de 2022","0,1","0,0","904.921.120","101.259.120","2.685","1.146","20","14"
"19:07:47.403, 7 de dez de 2022","0,1","0,0","904.921.120","101.259.120","2.685","1.146","20","14"
"19:07:48.403, 7 de dez de 2022","0,1","0,0","904.921.120","101.259.120","2.685","1.146","20","14"
"19:07:49.403, 7 de dez de 2022","0,1","0,0","904.921.120","101.259.120","2.685","1.146","20","14"
"19:07:50.404, 7 de dez de 2022","0,2","0,0","904.921.120","102.307.696","2.685","1.146","20","14"
"19:07:51.404, 7 de dez de 2022","0,1","0,0","904.921.120","102.307.696","2.685","1.146","20","14"
"19:07:52.404, 7 de dez de 2022","0,2","0,0","904.921.120","102.307.696","2.685","1.146","20","14"
"19:07:53.405, 7 de dez de 2022","0,1","0,0","904.921.120","102.307.696","2.685","1.146","20","14"
"19:07:54.405, 7 de dez de 2022","0,1","0,0","904.921.120","102.307.696","2.685","1.146","20","14"
"19:07:55.405, 7 de dez de 2022","0,1","0,0","904.921.120","102.307.696","2.685","1.146","20","14"
"19:07:56.406, 7 de dez de 2022","0,1","0,0","904.921.120","102.307.696","2.685","1.146","20","14"
"19:07:57.406, 7 de dez de 2022","0,0","0,0","904.921.120","102.307.696","2.685","1.146","20","14"
"19:07:58.406, 7 de dez de 2022","0,2","0,0","904.921.120","103.356.272","2.685","1.146","20","14"
"19:07:59.407, 7 de dez de 2022","0,2","0,0","904.921.120","103.356.272","2.685","1.146","20","14"
"19:08:00.407, 7 de dez de 2022","0,1","0,0","904.921.120","103.356.272","2.685","1.146","20","14"
"19:08:01.407, 7 de dez de 2022","0,1","0,0","904.921.120","103.356.272","2.685","1.146","20","14"
"19:08:02.408, 7 de dez de 2022","0,1","0,0","904.921.120","103.356.272","2.685","1.146","20","14"
"19:08:03.408, 7 de dez de 2022","0,1","0,0","904.921.120","103.356.272","2.685","1.146","20","14"
"19:08:04.408, 7 de dez de 2022","0,1","0,0","904.921.120","103.356.272","2.685","1.146","20","14"
"19:08:05.408, 7 de dez de 2022","0,1","0,0","904.921.120","103.356.272","2.685","1.146","20","14"
"19:08:06.409, 7 de dez de 2022","0,1","0,0","904.921.120","104.404.848","2.685","1.146","20","14"
"19:08:07.409, 7 de dez de 2022","0,1","0,0","904.921.120","104.404.848","2.685","1.146","20","14"
"19:08:08.409, 7 de dez de 2022","0,1","0,0","904.921.120","104.404.848","2.685","1.146","20","14"
