"Time [ms]","CPU usage [%]","GC activity [%]","Size [B]","Used [B]","Total loaded","Shared loaded","Live","Daemon"
"21:11:53.088, 30 de jun. de 2023","0,1","0,0","2.452.619.264","1.398.412.560","4.167","0","26","23"
"21:11:54.089, 30 de jun. de 2023","0,0","0,0","2.452.619.264","1.398.816.240","4.167","0","26","23"
"21:11:55.089, 30 de jun. de 2023","0,1","0,0","2.452.619.264","1.398.816.240","4.167","0","26","23"
"21:11:56.089, 30 de jun. de 2023","0,0","0,0","2.452.619.264","1.399.219.928","4.167","0","26","23"
"21:11:57.089, 30 de jun. de 2023","0,1","0,0","2.452.619.264","1.399.623.624","4.167","0","26","23"
"21:11:58.089, 30 de jun. de 2023","0,1","0,0","2.452.619.264","1.399.623.624","4.167","0","26","23"
"21:11:59.089, 30 de jun. de 2023","0,0","0,0","2.452.619.264","1.400.028.304","4.167","0","26","23"
"21:12:00.090, 30 de jun. de 2023","0,1","0,0","2.452.619.264","1.400.432.064","4.167","0","25","22"
"21:12:01.090, 30 de jun. de 2023","0,0","0,0","2.452.619.264","1.400.432.064","4.167","0","25","22"
"21:12:02.090, 30 de jun. de 2023","0,1","0,0","2.452.619.264","1.400.835.760","4.167","0","25","22"
"21:12:03.090, 30 de jun. de 2023","0,1","0,0","2.452.619.264","1.401.240.824","4.167","0","25","22"
"21:12:04.090, 30 de jun. de 2023","0,1","0,0","2.452.619.264","1.401.644.992","4.167","0","25","22"
"21:12:05.091, 30 de jun. de 2023","0,0","0,0","2.452.619.264","1.401.644.992","4.167","0","25","22"
"21:12:06.091, 30 de jun. de 2023","0,1","0,0","2.452.619.264","1.402.048.672","4.167","0","25","22"
"21:12:07.091, 30 de jun. de 2023","0,1","0,0","2.452.619.264","1.402.453.352","4.167","0","25","22"
"21:12:08.091, 30 de jun. de 2023","0,0","0,0","2.452.619.264","1.402.606.872","4.167","0","25","22"
"21:12:09.091, 30 de jun. de 2023","0,1","0,0","2.452.619.264","1.403.010.536","4.167","0","25","22"
"21:12:10.092, 30 de jun. de 2023","27,5","0,0","2.452.619.264","1.473.959.136","4.167","0","27","24"
"21:12:11.092, 30 de jun. de 2023","49,8","0,0","2.452.619.264","1.516.010.824","4.167","0","27","24"
"21:12:12.092, 30 de jun. de 2023","49,7","0,0","2.452.619.264","1.555.776.128","4.167","0","27","24"
"21:12:13.092, 30 de jun. de 2023","50,1","0,0","2.452.619.264","1.597.950.616","4.167","0","27","24"
"21:12:14.092, 30 de jun. de 2023","49,3","0,0","2.452.619.264","1.638.739.064","4.167","0","27","24"
"21:12:15.092, 30 de jun. de 2023","53,2","0,3","2.452.619.264","1.218.993.880","4.167","0","27","24"
"21:12:16.092, 30 de jun. de 2023","49,3","0,0","2.452.619.264","1.259.452.136","4.167","0","27","24"
"21:12:17.093, 30 de jun. de 2023","50,1","0,0","2.452.619.264","1.301.340.784","4.167","0","27","24"
"21:12:18.093, 30 de jun. de 2023","49,5","0,0","2.452.619.264","1.342.873.352","4.167","0","27","24"
"21:12:19.093, 30 de jun. de 2023","50,1","0,0","2.452.619.264","1.383.410.784","4.167","0","27","24"
"21:12:20.093, 30 de jun. de 2023","23,2","0,0","2.452.619.264","1.404.472.248","4.167","0","27","24"
"21:12:21.093, 30 de jun. de 2023","0,0","0,0","2.452.619.264","1.404.887.552","4.167","0","27","24"
"21:12:22.094, 30 de jun. de 2023","0,1","0,0","2.452.619.264","1.404.887.552","4.167","0","27","24"
"21:12:23.094, 30 de jun. de 2023","0,1","0,0","2.452.619.264","1.405.303.856","4.167","0","27","24"
"21:12:24.094, 30 de jun. de 2023","0,1","0,0","2.452.619.264","1.405.719.184","4.167","0","27","24"
"21:12:25.094, 30 de jun. de 2023","0,1","0,0","2.452.619.264","1.405.719.184","4.167","0","27","24"
"21:12:26.094, 30 de jun. de 2023","0,0","0,0","2.452.619.264","1.406.135.488","4.167","0","27","24"
"21:12:27.094, 30 de jun. de 2023","0,1","0,0","2.452.619.264","1.406.550.824","4.167","0","27","24"
"21:12:28.095, 30 de jun. de 2023","0,0","0,0","2.452.619.264","1.406.550.824","4.167","0","27","24"
"21:12:29.095, 30 de jun. de 2023","0,1","0,0","2.452.619.264","1.406.966.616","4.167","0","27","24"
"21:12:30.095, 30 de jun. de 2023","0,0","0,0","2.452.619.264","1.407.384.712","4.167","0","27","24"
"21:12:31.095, 30 de jun. de 2023","0,0","0,0","2.452.619.264","1.407.384.712","4.167","0","27","24"
"21:12:32.096, 30 de jun. de 2023","0,2","0,0","2.452.619.264","1.407.801.016","4.167","0","27","24"
"21:12:33.096, 30 de jun. de 2023","0,1","0,0","2.452.619.264","1.408.216.384","4.167","0","27","24"
"21:12:34.096, 30 de jun. de 2023","0,0","0,0","2.452.619.264","1.408.632.688","4.167","0","27","24"
"21:12:35.096, 30 de jun. de 2023","0,1","0,0","2.452.619.264","1.413.403.736","4.167","0","27","24"
"21:12:36.097, 30 de jun. de 2023","0,1","0,0","2.452.619.264","1.413.819.096","4.167","0","27","24"
"21:12:37.097, 30 de jun. de 2023","0,0","0,0","2.452.619.264","1.414.234.888","4.167","0","27","24"
"21:12:38.097, 30 de jun. de 2023","0,3","0,0","2.452.619.264","1.414.234.888","4.167","0","27","24"
"21:12:39.097, 30 de jun. de 2023","0,3","0,0","2.452.619.264","1.414.651.192","4.167","0","27","24"
"21:12:40.097, 30 de jun. de 2023","0,0","0,0","2.452.619.264","1.415.066.984","4.167","0","27","24"
"21:12:41.098, 30 de jun. de 2023","0,1","0,0","2.452.619.264","1.415.066.984","4.167","0","27","24"
"21:12:42.098, 30 de jun. de 2023","0,0","0,0","2.452.619.264","1.415.482.304","4.167","0","27","24"
"21:12:43.098, 30 de jun. de 2023","0,1","0,0","2.452.619.264","1.416.260.296","4.167","0","27","24"
"21:12:44.098, 30 de jun. de 2023","0,1","0,0","2.452.619.264","1.416.675.616","4.167","0","27","24"
"21:12:45.099, 30 de jun. de 2023","0,1","0,0","2.452.619.264","1.416.675.616","4.167","0","27","24"
"21:12:46.099, 30 de jun. de 2023","0,0","0,0","2.452.619.264","1.417.090.920","4.167","0","27","24"
"21:12:47.099, 30 de jun. de 2023","0,1","0,0","2.452.619.264","1.417.506.216","4.167","0","27","24"
"21:12:48.099, 30 de jun. de 2023","0,5","0,0","2.452.619.264","1.417.506.216","4.167","0","27","24"
"21:12:49.100, 30 de jun. de 2023","0,0","0,0","2.452.619.264","1.417.921.504","4.167","0","27","24"
"21:12:50.100, 30 de jun. de 2023","0,1","0,0","2.452.619.264","1.418.336.888","4.167","0","25","22"
"21:12:51.100, 30 de jun. de 2023","0,1","0,0","2.452.619.264","1.418.336.888","4.167","0","25","22"
"21:12:52.100, 30 de jun. de 2023","0,3","0,0","2.452.619.264","1.418.752.208","4.167","0","25","22"
"21:12:53.100, 30 de jun. de 2023","0,0","0,0","2.452.619.264","1.419.167.520","4.167","0","25","22"
"21:12:54.101, 30 de jun. de 2023","0,1","0,0","2.452.619.264","1.419.167.520","4.167","0","25","22"
"21:12:55.101, 30 de jun. de 2023","0,0","0,0","2.452.619.264","1.419.582.840","4.167","0","25","22"
"21:12:56.101, 30 de jun. de 2023","0,1","0,0","2.452.619.264","1.419.999.144","4.167","0","25","22"
"21:12:57.101, 30 de jun. de 2023","0,1","0,0","2.452.619.264","1.419.999.144","4.167","0","25","22"
"21:12:58.101, 30 de jun. de 2023","0,1","0,0","2.452.619.264","1.420.414.456","4.167","0","25","22"
"21:12:59.102, 30 de jun. de 2023","0,0","0,0","2.452.619.264","1.420.829.800","4.167","0","25","22"
"21:13:00.102, 30 de jun. de 2023","0,2","0,0","2.452.619.264","1.420.829.800","4.167","0","25","22"
"21:13:01.102, 30 de jun. de 2023","0,0","0,0","2.452.619.264","1.421.246.104","4.167","0","25","22"
"21:13:02.102, 30 de jun. de 2023","0,1","0,0","2.452.619.264","1.421.763.432","4.167","0","25","22"
"21:13:03.103, 30 de jun. de 2023","0,1","0,0","2.452.619.264","1.421.763.432","4.167","0","25","22"
"21:13:04.103, 30 de jun. de 2023","0,0","0,0","2.452.619.264","1.422.179.736","4.167","0","25","22"
"21:13:05.103, 30 de jun. de 2023","0,1","0,0","2.452.619.264","1.422.595.040","4.167","0","25","22"
"21:13:06.103, 30 de jun. de 2023","0,1","0,0","2.452.619.264","1.423.011.344","4.167","0","25","22"
"21:13:07.103, 30 de jun. de 2023","0,0","0,0","2.452.619.264","1.423.011.344","4.167","0","25","22"
"21:13:08.104, 30 de jun. de 2023","0,1","0,0","2.452.619.264","1.423.426.648","4.167","0","25","22"
"21:13:09.104, 30 de jun. de 2023","1,1","0,0","2.452.619.264","1.423.842.440","4.167","0","25","22"
"21:13:10.104, 30 de jun. de 2023","0,1","0,0","2.452.619.264","1.424.202.304","4.167","0","25","22"
"21:13:11.104, 30 de jun. de 2023","0,1","0,0","2.452.619.264","1.424.617.616","4.167","0","25","22"
"21:13:12.105, 30 de jun. de 2023","0,1","0,0","2.452.619.264","1.425.033.920","4.167","0","25","22"
"21:13:13.105, 30 de jun. de 2023","0,1","0,0","2.452.619.264","1.425.033.920","4.167","0","25","22"
"21:13:14.105, 30 de jun. de 2023","0,0","0,0","2.452.619.264","1.425.449.224","4.167","0","25","22"
"21:13:15.105, 30 de jun. de 2023","0,2","0,0","2.452.619.264","1.425.864.512","4.167","0","25","22"
"21:13:16.106, 30 de jun. de 2023","0,0","0,0","2.452.619.264","1.425.864.512","4.167","0","25","22"
"21:13:17.106, 30 de jun. de 2023","0,1","0,0","2.452.619.264","1.426.279.832","4.167","0","25","22"
"21:13:18.106, 30 de jun. de 2023","0,1","0,0","2.452.619.264","1.426.696.136","4.167","0","25","22"
"21:13:19.106, 30 de jun. de 2023","0,3","0,0","2.452.619.264","1.426.696.136","4.167","0","25","22"
"21:13:20.106, 30 de jun. de 2023","0,1","0,0","2.452.619.264","1.427.111.464","4.167","0","24","21"
"21:13:21.107, 30 de jun. de 2023","0,1","0,0","2.452.619.264","1.427.526.752","4.167","0","24","21"
"21:13:22.107, 30 de jun. de 2023","0,1","0,0","2.452.619.264","1.427.526.752","4.167","0","24","21"
"21:13:23.107, 30 de jun. de 2023","0,3","0,0","2.452.619.264","1.427.942.128","4.167","0","24","21"
"21:13:24.107, 30 de jun. de 2023","0,1","0,0","2.452.619.264","1.428.358.432","4.167","0","24","21"
"21:13:25.108, 30 de jun. de 2023","0,1","0,0","2.452.619.264","1.428.358.432","4.167","0","24","21"
"21:13:26.108, 30 de jun. de 2023","0,0","0,0","2.452.619.264","1.428.773.720","4.167","0","24","21"
"21:13:27.108, 30 de jun. de 2023","0,2","0,0","2.452.619.264","1.429.189.016","4.167","0","24","21"
"21:13:28.108, 30 de jun. de 2023","0,1","0,0","2.452.619.264","1.429.189.016","4.167","0","24","21"
"21:13:29.109, 30 de jun. de 2023","0,1","0,0","2.452.619.264","1.429.604.336","4.167","0","24","21"
"21:13:30.109, 30 de jun. de 2023","22,6","0,0","2.452.619.264","1.507.204.496","4.167","0","27","24"
"21:13:31.109, 30 de jun. de 2023","49,9","0,0","2.452.619.264","1.548.409.480","4.167","0","27","24"
"21:13:32.109, 30 de jun. de 2023","50,7","0,0","2.452.619.264","1.589.748.272","4.167","0","27","24"
"21:13:33.109, 30 de jun. de 2023","49,0","0,0","2.452.619.264","1.630.468.624","4.167","0","27","24"
"21:13:34.109, 30 de jun. de 2023","52,3","0,1","2.452.619.264","1.198.260.880","4.167","0","27","24"
"21:13:35.109, 30 de jun. de 2023","49,2","0,0","2.452.619.264","1.239.966.288","4.167","0","27","24"
"21:13:36.109, 30 de jun. de 2023","50,7","0,0","2.452.619.264","1.280.842.704","4.167","0","27","24"
"21:13:37.110, 30 de jun. de 2023","49,0","0,0","2.452.619.264","1.321.560.232","4.167","0","27","24"
"21:13:38.110, 30 de jun. de 2023","50,7","0,0","2.452.619.264","1.361.632.304","4.167","0","27","24"
"21:13:39.110, 30 de jun. de 2023","49,4","0,0","2.452.619.264","1.404.297.168","4.167","0","27","24"
"21:13:40.110, 30 de jun. de 2023","32,1","0,0","2.452.619.264","1.431.266.304","4.167","0","27","24"
"21:13:41.110, 30 de jun. de 2023","0,1","0,0","2.452.619.264","1.431.266.304","4.167","0","27","24"
"21:13:42.111, 30 de jun. de 2023","0,0","0,0","2.452.619.264","1.431.691.968","4.167","0","27","24"
"21:13:43.111, 30 de jun. de 2023","0,2","0,0","2.452.619.264","1.432.351.720","4.167","0","27","24"
"21:13:44.111, 30 de jun. de 2023","0,1","0,0","2.452.619.264","1.432.351.720","4.167","0","27","24"
"21:13:45.111, 30 de jun. de 2023","0,0","0,0","2.452.619.264","1.432.777.376","4.167","0","27","24"
"21:13:46.112, 30 de jun. de 2023","0,1","0,0","2.452.619.264","1.433.203.024","4.167","0","27","24"
"21:13:47.112, 30 de jun. de 2023","0,0","0,0","2.452.619.264","1.433.203.024","4.167","0","27","24"
"21:13:48.112, 30 de jun. de 2023","0,1","0,0","2.452.619.264","1.433.628.688","4.167","0","27","24"
"21:13:49.112, 30 de jun. de 2023","0,0","0,0","2.452.619.264","1.434.055.344","4.167","0","27","24"
"21:13:50.112, 30 de jun. de 2023","0,1","0,0","2.452.619.264","1.434.055.344","4.167","0","27","24"
"21:13:51.113, 30 de jun. de 2023","0,1","0,0","2.452.619.264","1.434.481.000","4.167","0","27","24"
"21:13:52.113, 30 de jun. de 2023","0,0","0,0","2.452.619.264","1.434.907.656","4.167","0","27","24"
"21:13:53.113, 30 de jun. de 2023","0,1","0,0","2.452.619.264","1.434.907.656","4.167","0","27","24"
"21:13:54.113, 30 de jun. de 2023","0,1","0,0","2.452.619.264","1.435.333.312","4.167","0","27","24"
"21:13:55.114, 30 de jun. de 2023","0,0","0,0","2.452.619.264","1.435.758.944","4.167","0","27","24"
"21:13:56.114, 30 de jun. de 2023","0,1","0,0","2.452.619.264","1.435.758.944","4.167","0","27","24"
"21:13:57.114, 30 de jun. de 2023","0,1","0,0","2.452.619.264","1.436.184.656","4.167","0","27","24"
"21:13:58.114, 30 de jun. de 2023","0,0","0,0","2.452.619.264","1.436.611.312","4.167","0","27","24"
"21:13:59.115, 30 de jun. de 2023","0,1","0,0","2.452.619.264","1.436.611.312","4.167","0","27","24"
"21:14:00.115, 30 de jun. de 2023","0,0","0,0","2.452.619.264","1.437.037.032","4.167","0","27","24"
"21:14:01.115, 30 de jun. de 2023","0,1","0,0","2.452.619.264","1.437.463.688","4.167","0","27","24"
"21:14:02.115, 30 de jun. de 2023","0,2","0,0","2.452.619.264","1.437.463.688","4.167","0","27","24"
"21:14:03.116, 30 de jun. de 2023","0,0","0,0","2.452.619.264","1.437.889.320","4.167","0","27","24"
"21:14:04.116, 30 de jun. de 2023","0,1","0,0","2.452.619.264","1.438.314.960","4.167","0","27","24"
"21:14:05.116, 30 de jun. de 2023","0,1","0,0","2.452.619.264","1.438.382.120","4.167","0","27","24"
"21:14:06.116, 30 de jun. de 2023","0,1","0,0","2.452.619.264","1.438.807.784","4.167","0","27","24"
"21:14:07.117, 30 de jun. de 2023","0,0","0,0","2.452.619.264","1.439.234.440","4.167","0","27","24"
"21:14:08.117, 30 de jun. de 2023","0,1","0,0","2.452.619.264","1.439.234.440","4.167","0","27","24"
"21:14:09.117, 30 de jun. de 2023","0,0","0,0","2.452.619.264","1.439.660.112","4.167","0","27","24"
"21:14:10.117, 30 de jun. de 2023","0,0","0,0","2.452.619.264","1.440.320.688","4.167","0","26","23"
"21:14:11.118, 30 de jun. de 2023","0,1","0,0","2.452.619.264","1.440.320.688","4.167","0","26","23"
"21:14:12.118, 30 de jun. de 2023","0,0","0,0","2.452.619.264","1.440.746.408","4.167","0","26","23"
"21:14:13.118, 30 de jun. de 2023","0,2","0,0","2.452.619.264","1.441.172.056","4.167","0","26","23"
"21:14:14.118, 30 de jun. de 2023","0,0","0,0","2.452.619.264","1.441.172.056","4.167","0","26","23"
"21:14:15.118, 30 de jun. de 2023","0,1","0,0","2.452.619.264","1.441.597.792","4.167","0","26","23"
"21:14:16.119, 30 de jun. de 2023","0,0","0,0","2.452.619.264","1.442.023.936","4.167","0","26","23"
"21:14:17.119, 30 de jun. de 2023","0,0","0,0","2.452.619.264","1.442.023.936","4.167","0","26","23"
"21:14:18.119, 30 de jun. de 2023","0,1","0,0","2.452.619.264","1.442.449.592","4.167","0","26","23"
"21:14:19.119, 30 de jun. de 2023","0,1","0,0","2.452.619.264","1.442.875.736","4.167","0","26","23"
"21:14:20.120, 30 de jun. de 2023","0,0","0,0","2.452.619.264","1.442.875.736","4.167","0","26","23"
"21:14:21.120, 30 de jun. de 2023","0,1","0,0","2.452.619.264","1.443.301.440","4.167","0","26","23"
"21:14:22.120, 30 de jun. de 2023","0,1","0,0","2.452.619.264","1.443.727.104","4.167","0","26","23"
"21:14:23.120, 30 de jun. de 2023","0,1","0,0","2.452.619.264","1.443.727.104","4.167","0","26","23"
"21:14:24.121, 30 de jun. de 2023","0,0","0,0","2.452.619.264","1.444.152.760","4.167","0","26","23"
"21:14:25.121, 30 de jun. de 2023","0,1","0,0","2.452.619.264","1.444.578.904","4.167","0","26","23"
"21:14:26.121, 30 de jun. de 2023","0,0","0,0","2.452.619.264","1.444.578.904","4.167","0","26","23"
"21:14:27.121, 30 de jun. de 2023","0,0","0,0","2.452.619.264","1.445.004.560","4.167","0","26","23"
"21:14:28.121, 30 de jun. de 2023","0,1","0,0","2.452.619.264","1.445.431.216","4.167","0","26","23"
"21:14:29.122, 30 de jun. de 2023","0,1","0,0","2.452.619.264","1.445.431.216","4.167","0","26","23"
"21:14:30.122, 30 de jun. de 2023","0,0","0,0","2.452.619.264","1.445.856.920","4.167","0","26","23"
"21:14:31.122, 30 de jun. de 2023","0,1","0,0","2.452.619.264","1.446.282.552","4.167","0","26","23"
"21:14:32.122, 30 de jun. de 2023","0,0","0,0","2.452.619.264","1.446.282.552","4.167","0","26","23"
"21:14:33.123, 30 de jun. de 2023","0,2","0,0","2.452.619.264","1.446.708.216","4.167","0","26","23"
"21:14:34.123, 30 de jun. de 2023","0,0","0,0","2.452.619.264","1.447.134.872","4.167","0","26","23"
"21:14:35.123, 30 de jun. de 2023","0,0","0,0","2.452.619.264","1.447.134.872","4.167","0","26","23"
"21:14:36.123, 30 de jun. de 2023","0,1","0,0","2.452.619.264","1.447.627.688","4.167","0","26","23"
"21:14:37.123, 30 de jun. de 2023","0,1","0,0","2.452.619.264","1.448.053.360","4.167","0","26","23"
"21:14:38.124, 30 de jun. de 2023","0,0","0,0","2.452.619.264","1.448.053.360","4.167","0","26","23"
"21:14:39.124, 30 de jun. de 2023","0,0","0,0","2.452.619.264","1.448.479.016","4.167","0","26","23"
"21:14:40.124, 30 de jun. de 2023","0,1","0,0","2.452.619.264","1.448.905.672","4.167","0","25","22"
"21:14:41.124, 30 de jun. de 2023","0,1","0,0","2.452.619.264","1.448.905.672","4.167","0","25","22"
"21:14:42.125, 30 de jun. de 2023","0,0","0,0","2.452.619.264","1.449.332.008","4.167","0","25","22"
"21:14:43.125, 30 de jun. de 2023","0,2","0,0","2.452.619.264","1.449.397.504","4.167","0","25","22"
"21:14:44.125, 30 de jun. de 2023","0,0","0,0","2.452.619.264","1.449.824.160","4.167","0","25","22"
"21:14:45.125, 30 de jun. de 2023","0,1","0,0","2.452.619.264","1.450.251.200","4.167","0","25","22"
"21:14:46.125, 30 de jun. de 2023","0,1","0,0","2.452.619.264","1.450.251.200","4.167","0","25","22"
"21:14:47.125, 30 de jun. de 2023","0,1","0,0","2.452.619.264","1.450.677.856","4.167","0","25","22"
"21:14:48.126, 30 de jun. de 2023","0,0","0,0","2.452.619.264","1.451.103.528","4.167","0","25","22"
"21:14:49.126, 30 de jun. de 2023","0,0","0,0","2.452.619.264","1.451.103.528","4.167","0","25","22"
"21:14:50.126, 30 de jun. de 2023","13,6","0,0","2.452.619.264","1.508.116.864","4.167","0","27","24"
"21:14:51.126, 30 de jun. de 2023","47,6","0,0","2.452.619.264","1.549.863.264","4.167","0","27","24"
"21:14:52.126, 30 de jun. de 2023","51,3","0,0","2.452.619.264","1.591.023.992","4.167","0","27","24"
"21:14:53.126, 30 de jun. de 2023","48,0","0,0","2.452.619.264","1.631.755.256","4.167","0","27","24"
"21:14:54.126, 30 de jun. de 2023","52,7","0,1","2.452.619.264","1.204.175.656","4.167","0","27","24"
"21:14:55.127, 30 de jun. de 2023","47,7","0,0","2.452.619.264","1.246.748.024","4.167","0","27","24"
"21:14:56.127, 30 de jun. de 2023","51,6","0,0","2.452.619.264","1.287.319.024","4.167","0","27","24"
"21:14:57.127, 30 de jun. de 2023","47,8","0,0","2.452.619.264","1.328.300.704","4.167","0","27","24"
"21:14:58.127, 30 de jun. de 2023","51,3","0,0","2.452.619.264","1.369.135.584","4.167","0","27","24"
"21:14:59.127, 30 de jun. de 2023","48,1","0,0","2.452.619.264","1.410.091.120","4.167","0","27","24"
"21:15:00.127, 30 de jun. de 2023","39,5","0,0","2.452.619.264","1.444.112.928","4.167","0","27","24"
"21:15:01.128, 30 de jun. de 2023","0,1","0,0","2.452.619.264","1.444.549.792","4.167","0","27","24"
"21:15:02.128, 30 de jun. de 2023","0,1","0,0","2.452.619.264","1.444.986.664","4.167","0","27","24"
"21:15:03.128, 30 de jun. de 2023","0,2","0,0","2.452.619.264","1.444.986.664","4.167","0","27","24"
"21:15:04.128, 30 de jun. de 2023","0,1","0,0","2.452.619.264","1.445.424.520","4.167","0","27","24"
"21:15:05.128, 30 de jun. de 2023","2,7","0,0","2.452.619.264","1.445.861.368","4.167","0","27","24"
"21:15:06.129, 30 de jun. de 2023","0,0","0,0","2.452.619.264","1.445.861.368","4.167","0","27","24"
"21:15:07.129, 30 de jun. de 2023","0,1","0,0","2.452.619.264","1.446.299.224","4.167","0","27","24"
"21:15:08.129, 30 de jun. de 2023","0,1","0,0","2.452.619.264","1.446.737.080","4.167","0","27","24"
"21:15:09.129, 30 de jun. de 2023","0,1","0,0","2.452.619.264","1.446.737.080","4.167","0","27","24"
"21:15:10.130, 30 de jun. de 2023","0,0","0,0","2.452.619.264","1.447.326.016","4.167","0","27","24"
"21:15:11.130, 30 de jun. de 2023","0,1","0,0","2.452.619.264","1.447.762.888","4.167","0","27","24"
"21:15:12.130, 30 de jun. de 2023","0,1","0,0","2.452.619.264","1.447.762.888","4.167","0","27","24"
"21:15:13.134, 30 de jun. de 2023","0,1","0,0","2.452.619.264","1.448.199.752","4.167","0","27","24"
"21:15:14.131, 30 de jun. de 2023","0,1","0,0","2.452.619.264","1.448.636.608","4.167","0","27","24"
"21:15:15.131, 30 de jun. de 2023","0,1","0,0","2.452.619.264","1.448.681.688","4.167","0","27","24"
"21:15:16.131, 30 de jun. de 2023","0,0","0,0","2.452.619.264","1.449.118.544","4.167","0","27","24"
"21:15:17.131, 30 de jun. de 2023","0,1","0,0","2.452.619.264","1.449.555.888","4.167","0","27","24"
"21:15:18.132, 30 de jun. de 2023","0,0","0,0","2.452.619.264","1.449.555.888","4.167","0","27","24"
"21:15:19.132, 30 de jun. de 2023","0,1","0,0","2.452.619.264","1.449.992.896","4.167","0","27","24"
"21:15:20.132, 30 de jun. de 2023","0,0","0,0","2.452.619.264","1.449.992.896","4.167","0","27","24"
"21:15:21.132, 30 de jun. de 2023","0,1","0,0","2.452.619.264","1.450.429.736","4.167","0","27","24"
"21:15:22.132, 30 de jun. de 2023","0,0","0,0","2.452.619.264","1.450.866.584","4.167","0","27","24"
"21:15:23.133, 30 de jun. de 2023","0,2","0,0","2.452.619.264","1.450.866.584","4.167","0","27","24"
"21:15:24.133, 30 de jun. de 2023","0,0","0,0","2.452.619.264","1.451.303.440","4.167","0","27","24"
"21:15:25.133, 30 de jun. de 2023","0,1","0,0","2.452.619.264","1.451.740.280","4.167","0","27","24"
"21:15:26.133, 30 de jun. de 2023","0,1","0,0","2.452.619.264","1.451.740.280","4.167","0","27","24"
"21:15:27.134, 30 de jun. de 2023","0,1","0,0","2.452.619.264","1.452.177.624","4.167","0","27","24"
"21:15:28.134, 30 de jun. de 2023","0,0","0,0","2.452.619.264","1.452.614.472","4.167","0","27","24"
"21:15:29.134, 30 de jun. de 2023","0,1","0,0","2.452.619.264","1.452.614.472","4.167","0","27","24"
"21:15:30.134, 30 de jun. de 2023","0,0","0,0","2.452.619.264","1.453.051.816","4.167","0","26","23"
"21:15:31.135, 30 de jun. de 2023","0,1","0,0","2.452.619.264","1.453.489.672","4.167","0","26","23"
"21:15:32.135, 30 de jun. de 2023","0,0","0,0","2.452.619.264","1.453.489.672","4.167","0","26","23"
"21:15:33.135, 30 de jun. de 2023","0,1","0,0","2.452.619.264","1.453.926.528","4.167","0","26","23"
"21:15:34.135, 30 de jun. de 2023","1,2","0,0","2.452.619.264","1.454.363.368","4.167","0","26","23"
"21:15:35.136, 30 de jun. de 2023","0,1","0,0","2.452.619.264","1.454.408.448","4.167","0","26","23"
"21:15:36.136, 30 de jun. de 2023","0,0","0,0","2.452.619.264","1.454.845.304","4.167","0","26","23"
"21:15:37.136, 30 de jun. de 2023","0,0","0,0","2.452.619.264","1.454.845.304","4.167","0","26","23"
"21:15:38.136, 30 de jun. de 2023","0,2","0,0","2.452.619.264","1.455.282.240","4.167","0","26","23"
"21:15:39.137, 30 de jun. de 2023","0,0","0,0","2.452.619.264","1.455.719.080","4.167","0","26","23"
"21:15:40.137, 30 de jun. de 2023","0,1","0,0","2.452.619.264","1.455.719.080","4.167","0","26","23"
"21:15:41.137, 30 de jun. de 2023","0,0","0,0","2.452.619.264","1.456.155.920","4.167","0","26","23"
"21:15:42.137, 30 de jun. de 2023","0,1","0,0","2.452.619.264","1.456.636.416","4.167","0","26","23"
"21:15:43.138, 30 de jun. de 2023","0,0","0,0","2.452.619.264","1.456.680.008","4.167","0","26","23"
"21:15:44.138, 30 de jun. de 2023","0,7","0,0","2.452.619.264","1.457.116.880","4.167","0","26","23"
"21:15:45.138, 30 de jun. de 2023","0,0","0,0","2.452.619.264","1.457.554.736","4.167","0","26","23"
"21:15:46.138, 30 de jun. de 2023","0,0","0,0","2.452.619.264","1.457.554.736","4.167","0","26","23"
"21:15:47.139, 30 de jun. de 2023","0,2","0,0","2.452.619.264","1.457.991.592","4.167","0","26","23"
"21:15:48.139, 30 de jun. de 2023","0,0","0,0","2.452.619.264","1.458.428.936","4.167","0","26","23"
"21:15:49.139, 30 de jun. de 2023","0,0","0,0","2.452.619.264","1.458.428.936","4.167","0","26","23"
"21:15:50.139, 30 de jun. de 2023","0,1","0,0","2.452.619.264","1.458.865.792","4.167","0","26","23"
"21:15:51.139, 30 de jun. de 2023","0,1","0,0","2.452.619.264","1.458.865.792","4.167","0","26","23"
"21:15:52.140, 30 de jun. de 2023","0,1","0,0","2.452.619.264","1.459.303.136","4.167","0","26","23"
"21:15:53.140, 30 de jun. de 2023","0,0","0,0","2.452.619.264","1.459.740.072","4.167","0","26","23"
"21:15:54.140, 30 de jun. de 2023","0,1","0,0","2.452.619.264","1.459.740.072","4.167","0","26","23"
"21:15:55.140, 30 de jun. de 2023","0,0","0,0","2.452.619.264","1.460.176.928","4.167","0","26","23"
"21:15:56.141, 30 de jun. de 2023","0,0","0,0","2.452.619.264","1.460.658.856","4.167","0","26","23"
"21:15:57.141, 30 de jun. de 2023","0,1","0,0","2.452.619.264","1.460.658.856","4.167","0","26","23"
"21:15:58.141, 30 de jun. de 2023","0,0","0,0","2.452.619.264","1.461.095.712","4.167","0","26","23"
"21:15:59.141, 30 de jun. de 2023","0,1","0,0","2.452.619.264","1.461.533.568","4.167","0","26","23"
"21:16:00.142, 30 de jun. de 2023","0,1","0,0","2.452.619.264","1.461.533.568","4.167","0","25","22"
